date,hospital,ed_trolleys,ward_trolleys,total_trolleys,total_color,surge,delayed,delayed_color,gt_24hrs,gt_75_24hrs
03/01/2026,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,6,none,,
03/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
03/01/2026,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,26.0,3,none,,
03/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
03/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
03/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
03/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,1,none,,
03/01/2026,MRH Mullingar,1.0,0.0,1.0,green,0.0,2,none,,
03/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,0.0,7,none,,
03/01/2026,MRH Tullamore,0.0,0.0,0.0,green,35.0,8,red,,
03/01/2026,Naas General Hospital,0.0,0.0,0.0,green,0.0,9,red,,
03/01/2026,St. James's Hospital,3.0,0.0,3.0,green,3.0,37,red,,
03/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
03/01/2026,Tallaght University Hospital,0.0,0.0,0.0,green,6.0,10,none,,
03/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
03/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
03/01/2026,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,14.0,9,red,,
03/01/2026,St. Michael's Hospital,,,,none,,6,red,,
03/01/2026,St. Vincent's University Hospital,3.0,0.0,3.0,green,15.0,14,none,,
03/01/2026,Tipperary University Hospital,6.0,0.0,6.0,green,20.0,6,none,4.0,
03/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,14,none,,
03/01/2026,Wexford General Hospital,2.0,0.0,2.0,green,19.0,5,none,,
03/01/2026,Bantry General Hospital,,,,none,,11,red,,
03/01/2026,Cork University Hospital,11.0,2.0,13.0,green,14.0,20,none,1.0,
03/01/2026,Mallow General Hospital,,,,none,,8,red,,
03/01/2026,Mercy University Hospital,5.0,0.0,5.0,green,14.0,12,red,1.0,
03/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
03/01/2026,UH Kerry,18.0,0.0,18.0,red,14.0,22,red,4.0,4.0
03/01/2026,Ennis Hospital,,,,none,,3,red,,
03/01/2026,Nenagh Hospital,,,,none,,3,none,,
03/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
03/01/2026,UH Limerick,1.0,2.0,3.0,green,3.0,10,none,1.0,
03/01/2026,Galway University Hospital,6.0,0.0,6.0,green,22.0,38,red,,
03/01/2026,Letterkenny University Hospital,12.0,4.0,16.0,red,10.0,33,red,,
03/01/2026,Mayo University Hospital,1.0,8.0,9.0,green,18.0,9,red,1.0,
03/01/2026,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,9,red,,
03/01/2026,Roscommon University Hospital,,,,none,,7,red,,
03/01/2026,Sligo University Hospital,8.0,0.0,8.0,green,19.0,20,red,,
04/01/2026,National Total,159.0,38.0,197.0,none,387.0,377,red,22.0,1.0
04/01/2026,Beaumont Hospital,13.0,0.0,13.0,green,9.0,8,none,,
04/01/2026,Cavan General Hospital,3.0,0.0,3.0,green,17.0,2,none,,
04/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,5,none,,
04/01/2026,Louth County Hospital,,,,none,,0,none,,
04/01/2026,Mater Misericordiae University Hospital,11.0,0.0,11.0,green,0.0,6,none,,
04/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
04/01/2026,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,32.0,3,none,,
04/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,5.0,1,none,,
04/01/2026,CHI at Crumlin,1.0,0.0,1.0,green,0.0,1,none,,
04/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
04/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,1,none,,
04/01/2026,MRH Mullingar,5.0,0.0,5.0,green,5.0,2,none,,
04/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,0.0,7,none,,
04/01/2026,MRH Tullamore,6.0,0.0,6.0,green,43.0,8,red,,
04/01/2026,Naas General Hospital,3.0,0.0,3.0,green,1.0,9,red,,
04/01/2026,St. James's Hospital,3.0,0.0,3.0,green,3.0,37,red,,
04/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
04/01/2026,Tallaght University Hospital,0.0,0.0,0.0,green,14.0,10,none,,
04/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
04/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
04/01/2026,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,24.0,9,red,,
04/01/2026,St. Michael's Hospital,,,,none,,6,red,,
04/01/2026,St. Vincent's University Hospital,12.0,0.0,12.0,green,15.0,14,none,,
04/01/2026,Tipperary University Hospital,7.0,0.0,7.0,green,30.0,6,none,4.0,
04/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,14,none,,
04/01/2026,Wexford General Hospital,8.0,2.0,10.0,amber,33.0,5,none,,
04/01/2026,Bantry General Hospital,,,,none,,11,red,,
04/01/2026,Cork University Hospital,17.0,8.0,25.0,red,34.0,20,none,,
04/01/2026,Mallow General Hospital,,,,none,,7,red,,
04/01/2026,Mercy University Hospital,4.0,0.0,4.0,green,14.0,12,red,,
04/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
04/01/2026,UH Kerry,15.0,4.0,19.0,red,14.0,22,red,7.0,1.0
04/01/2026,Ennis Hospital,,,,none,,3,red,,
04/01/2026,Nenagh Hospital,,,,none,,1,none,,
04/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
04/01/2026,UH Limerick,5.0,5.0,10.0,green,7.0,10,none,2.0,
04/01/2026,Galway University Hospital,8.0,0.0,8.0,green,22.0,38,red,,
04/01/2026,Letterkenny University Hospital,11.0,7.0,18.0,red,19.0,33,red,2.0,
04/01/2026,Mayo University Hospital,6.0,12.0,18.0,red,18.0,9,red,7.0,
04/01/2026,Portiuncula University Hospital,7.0,0.0,7.0,amber,5.0,9,red,,
04/01/2026,Roscommon University Hospital,,,,none,,7,red,,
04/01/2026,Sligo University Hospital,8.0,0.0,8.0,green,23.0,20,red,,
05/01/2026,National Total,261.0,103.0,364.0,red,581.0,379,red,61.0,7.0
05/01/2026,Beaumont Hospital,10.0,0.0,10.0,green,28.0,8,none,,
05/01/2026,Cavan General Hospital,2.0,0.0,2.0,green,12.0,2,none,,
05/01/2026,Connolly Hospital,0.0,0.0,0.0,green,7.0,5,none,,
05/01/2026,Louth County Hospital,,,,none,,0,none,,
05/01/2026,Mater Misericordiae University Hospital,9.0,0.0,9.0,green,15.0,6,none,2.0,
05/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
05/01/2026,Our Lady of Lourdes Hospital,10.0,0.0,10.0,green,37.0,3,none,,
05/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,16.0,1,none,,
05/01/2026,CHI at Crumlin,1.0,0.0,1.0,green,0.0,1,none,,
05/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
05/01/2026,CHI at Temple Street,1.0,0.0,1.0,green,0.0,1,none,,
05/01/2026,MRH Mullingar,6.0,0.0,6.0,green,15.0,2,none,,
05/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,0.0,7,none,,
05/01/2026,MRH Tullamore,0.0,0.0,0.0,green,53.0,8,red,,
05/01/2026,Naas General Hospital,7.0,0.0,7.0,green,18.0,9,red,,
05/01/2026,St. James's Hospital,7.0,0.0,7.0,green,0.0,37,red,,
05/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
05/01/2026,Tallaght University Hospital,3.0,0.0,3.0,green,28.0,10,none,,
05/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
05/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
05/01/2026,St Luke's General Hospital Kilkenny,5.0,1.0,6.0,green,31.0,9,red,,
05/01/2026,St. Michael's Hospital,,,,none,,6,red,,
05/01/2026,St. Vincent's University Hospital,18.0,2.0,20.0,red,30.0,14,none,,
05/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,34.0,6,none,5.0,
05/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,14,none,,
05/01/2026,Wexford General Hospital,12.0,9.0,21.0,red,40.0,5,none,5.0,1.0
05/01/2026,Bantry General Hospital,,,,none,,11,red,,
05/01/2026,Cork University Hospital,36.0,19.0,55.0,red,40.0,20,none,10.0,2.0
05/01/2026,Mallow General Hospital,,,,none,,7,red,,
05/01/2026,Mercy University Hospital,8.0,3.0,11.0,red,16.0,12,red,2.0,
05/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
05/01/2026,UH Kerry,25.0,13.0,38.0,red,14.0,22,red,13.0,4.0
05/01/2026,Ennis Hospital,,,,none,,3,red,,
05/01/2026,Nenagh Hospital,,,,none,,1,none,,
05/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
05/01/2026,UH Limerick,8.0,19.0,27.0,red,13.0,10,none,3.0,
05/01/2026,Galway University Hospital,19.0,8.0,27.0,red,45.0,38,red,1.0,
05/01/2026,Letterkenny University Hospital,22.0,8.0,30.0,red,28.0,33,red,7.0,
05/01/2026,Mayo University Hospital,13.0,16.0,29.0,red,18.0,11,red,12.0,
05/01/2026,Portiuncula University Hospital,11.0,0.0,11.0,red,14.0,9,red,,
05/01/2026,Roscommon University Hospital,,,,none,,7,red,,
05/01/2026,Sligo University Hospital,14.0,5.0,19.0,red,29.0,20,red,1.0,
06/01/2026,National Total,274.0,88.0,362.0,red,607.0,399,red,61.0,8.0
06/01/2026,Beaumont Hospital,20.0,0.0,20.0,red,31.0,10,none,,
06/01/2026,Cavan General Hospital,6.0,0.0,6.0,green,14.0,2,none,,
06/01/2026,Connolly Hospital,4.0,0.0,4.0,green,11.0,6,none,,
06/01/2026,Louth County Hospital,,,,none,,0,none,,
06/01/2026,Mater Misericordiae University Hospital,10.0,0.0,10.0,green,19.0,8,none,,
06/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
06/01/2026,Our Lady of Lourdes Hospital,14.0,0.0,14.0,green,33.0,4,none,,
06/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,27.0,1,none,,
06/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
06/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
06/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,1,none,,
06/01/2026,MRH Mullingar,7.0,4.0,11.0,red,25.0,1,none,,
06/01/2026,MRH Portlaoise,8.0,0.0,8.0,green,0.0,6,none,,
06/01/2026,MRH Tullamore,0.0,0.0,0.0,green,47.0,9,red,,
06/01/2026,Naas General Hospital,2.0,0.0,2.0,green,17.0,9,red,,
06/01/2026,St. James's Hospital,14.0,0.0,14.0,green,17.0,36,red,,
06/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
06/01/2026,Tallaght University Hospital,5.0,0.0,5.0,green,28.0,12,none,,
06/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
06/01/2026,St. Columcille's Hospital,,,,none,,6,red,,
06/01/2026,St Luke's General Hospital Kilkenny,0.0,3.0,3.0,green,26.0,9,red,,
06/01/2026,St. Michael's Hospital,,,,none,,6,red,,
06/01/2026,St. Vincent's University Hospital,18.0,2.0,20.0,red,35.0,14,none,1.0,
06/01/2026,Tipperary University Hospital,8.0,0.0,8.0,green,33.0,7,none,3.0,
06/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,19,none,,
06/01/2026,Wexford General Hospital,3.0,3.0,6.0,green,33.0,8,none,1.0,
06/01/2026,Bantry General Hospital,,,,none,,12,red,,
06/01/2026,Cork University Hospital,32.0,7.0,39.0,red,39.0,20,none,7.0,5.0
06/01/2026,Mallow General Hospital,,,,none,,5,red,,
06/01/2026,Mercy University Hospital,15.0,4.0,19.0,red,17.0,13,red,3.0,
06/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
06/01/2026,UH Kerry,21.0,7.0,28.0,red,14.0,22,red,12.0,3.0
06/01/2026,Ennis Hospital,,,,none,,4,red,,
06/01/2026,Nenagh Hospital,,,,none,,2,none,,
06/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
06/01/2026,UH Limerick,14.0,21.0,35.0,red,13.0,10,none,5.0,
06/01/2026,Galway University Hospital,22.0,6.0,28.0,red,51.0,38,red,1.0,
06/01/2026,Letterkenny University Hospital,14.0,8.0,22.0,red,27.0,36,red,8.0,
06/01/2026,Mayo University Hospital,6.0,13.0,19.0,red,18.0,16,red,12.0,
06/01/2026,Portiuncula University Hospital,7.0,0.0,7.0,amber,16.0,7,none,,
06/01/2026,Roscommon University Hospital,,,,none,,4,none,,
06/01/2026,Sligo University Hospital,24.0,10.0,34.0,red,16.0,21,red,8.0,
07/01/2026,National Total,286.0,142.0,428.0,red,673.0,394,red,56.0,4.0
07/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,31.0,9,none,,
07/01/2026,Cavan General Hospital,6.0,0.0,6.0,green,7.0,2,none,,
07/01/2026,Connolly Hospital,0.0,0.0,0.0,green,12.0,6,none,,
07/01/2026,Louth County Hospital,,,,none,,0,none,,
07/01/2026,Mater Misericordiae University Hospital,13.0,0.0,13.0,green,25.0,7,none,,
07/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
07/01/2026,Our Lady of Lourdes Hospital,20.0,0.0,20.0,red,37.0,3,none,,
07/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,31.0,1,none,,
07/01/2026,CHI at Crumlin,2.0,0.0,2.0,green,0.0,1,none,,
07/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
07/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
07/01/2026,MRH Mullingar,8.0,1.0,9.0,green,25.0,1,none,,
07/01/2026,MRH Portlaoise,5.0,0.0,5.0,green,10.0,5,none,,
07/01/2026,MRH Tullamore,0.0,0.0,0.0,green,43.0,9,red,,
07/01/2026,Naas General Hospital,12.0,2.0,14.0,red,19.0,8,none,,
07/01/2026,St. James's Hospital,14.0,0.0,14.0,green,23.0,39,red,,
07/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
07/01/2026,Tallaght University Hospital,17.0,9.0,26.0,red,29.0,12,none,4.0,
07/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
07/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
07/01/2026,St Luke's General Hospital Kilkenny,3.0,3.0,6.0,green,27.0,11,red,,
07/01/2026,St. Michael's Hospital,,,,none,,6,red,,
07/01/2026,St. Vincent's University Hospital,11.0,3.0,14.0,green,35.0,14,none,,
07/01/2026,Tipperary University Hospital,5.0,0.0,5.0,green,31.0,9,red,2.0,
07/01/2026,UH Waterford,0.0,0.0,0.0,green,13.0,18,none,,
07/01/2026,Wexford General Hospital,7.0,5.0,12.0,red,26.0,6,none,2.0,
07/01/2026,Bantry General Hospital,,,,none,,12,red,,
07/01/2026,Cork University Hospital,29.0,18.0,47.0,red,50.0,18,none,5.0,1.0
07/01/2026,Mallow General Hospital,,,,none,,5,red,,
07/01/2026,Mercy University Hospital,16.0,9.0,25.0,red,23.0,11,red,3.0,
07/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
07/01/2026,UH Kerry,23.0,9.0,32.0,red,14.0,19,red,12.0,2.0
07/01/2026,Ennis Hospital,,,,none,,4,red,,
07/01/2026,Nenagh Hospital,,,,none,,2,none,,
07/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
07/01/2026,UH Limerick,5.0,32.0,37.0,red,23.0,9,none,6.0,
07/01/2026,Galway University Hospital,33.0,19.0,52.0,red,54.0,38,red,,
07/01/2026,Letterkenny University Hospital,9.0,4.0,13.0,red,26.0,39,red,2.0,1.0
07/01/2026,Mayo University Hospital,11.0,17.0,28.0,red,18.0,13,red,9.0,
07/01/2026,Portiuncula University Hospital,10.0,0.0,10.0,amber,22.0,7,none,,
07/01/2026,Roscommon University Hospital,,,,none,,4,none,,
07/01/2026,Sligo University Hospital,13.0,11.0,24.0,red,19.0,25,red,11.0,
08/01/2026,National Total,305.0,137.0,442.0,red,691.0,428,red,75.0,14.0
08/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,30.0,8,none,,
08/01/2026,Cavan General Hospital,7.0,0.0,7.0,green,12.0,2,none,,
08/01/2026,Connolly Hospital,6.0,0.0,6.0,green,13.0,6,none,,
08/01/2026,Louth County Hospital,,,,none,,0,none,,
08/01/2026,Mater Misericordiae University Hospital,13.0,0.0,13.0,green,25.0,9,none,,
08/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
08/01/2026,Our Lady of Lourdes Hospital,15.0,0.0,15.0,amber,52.0,3,none,,
08/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,24.0,1,none,,
08/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
08/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
08/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
08/01/2026,MRH Mullingar,1.0,0.0,1.0,green,24.0,1,none,,
08/01/2026,MRH Portlaoise,9.0,0.0,9.0,green,22.0,6,none,,
08/01/2026,MRH Tullamore,0.0,0.0,0.0,green,37.0,9,red,,
08/01/2026,Naas General Hospital,5.0,0.0,5.0,green,16.0,9,red,,
08/01/2026,St. James's Hospital,25.0,0.0,25.0,red,21.0,38,red,,
08/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
08/01/2026,Tallaght University Hospital,4.0,4.0,8.0,green,28.0,11,none,3.0,
08/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
08/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
08/01/2026,St Luke's General Hospital Kilkenny,7.0,7.0,14.0,red,32.0,12,red,,
08/01/2026,St. Michael's Hospital,,,,none,,6,red,,
08/01/2026,St. Vincent's University Hospital,12.0,2.0,14.0,green,35.0,13,none,3.0,
08/01/2026,Tipperary University Hospital,11.0,0.0,11.0,red,37.0,10,red,5.0,
08/01/2026,UH Waterford,0.0,0.0,0.0,green,15.0,22,red,,
08/01/2026,Wexford General Hospital,4.0,4.0,8.0,green,32.0,7,none,1.0,
08/01/2026,Bantry General Hospital,,,,none,,11,red,,
08/01/2026,Cork University Hospital,44.0,11.0,55.0,red,48.0,27,red,6.0,4.0
08/01/2026,Mallow General Hospital,,,,none,,5,red,,
08/01/2026,Mercy University Hospital,23.0,7.0,30.0,red,22.0,13,red,10.0,5.0
08/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
08/01/2026,UH Kerry,22.0,9.0,31.0,red,14.0,33,red,10.0,2.0
08/01/2026,Ennis Hospital,,,,none,,3,red,,
08/01/2026,Nenagh Hospital,,,,none,,2,none,,
08/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
08/01/2026,UH Limerick,6.0,40.0,46.0,red,8.0,9,none,12.0,
08/01/2026,Galway University Hospital,30.0,21.0,51.0,red,53.0,36,red,7.0,3.0
08/01/2026,Letterkenny University Hospital,18.0,7.0,25.0,red,28.0,36,red,2.0,
08/01/2026,Mayo University Hospital,6.0,15.0,21.0,red,17.0,15,red,12.0,
08/01/2026,Portiuncula University Hospital,8.0,0.0,8.0,amber,26.0,9,red,,
08/01/2026,Roscommon University Hospital,,,,none,,8,red,,
08/01/2026,Sligo University Hospital,15.0,10.0,25.0,red,20.0,26,red,4.0,
09/01/2026,National Total,246.0,153.0,399.0,red,690.0,435,red,87.0,3.0
09/01/2026,Beaumont Hospital,20.0,0.0,20.0,red,27.0,7,none,,
09/01/2026,Cavan General Hospital,2.0,0.0,2.0,green,12.0,2,none,,
09/01/2026,Connolly Hospital,0.0,0.0,0.0,green,11.0,6,none,,
09/01/2026,Louth County Hospital,,,,none,,0,none,,
09/01/2026,Mater Misericordiae University Hospital,21.0,0.0,21.0,red,25.0,9,none,,
09/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
09/01/2026,Our Lady of Lourdes Hospital,12.0,0.0,12.0,green,44.0,2,none,,
09/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,27.0,1,none,,
09/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
09/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
09/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
09/01/2026,MRH Mullingar,2.0,0.0,2.0,green,23.0,1,none,,
09/01/2026,MRH Portlaoise,1.0,0.0,1.0,green,13.0,6,none,,
09/01/2026,MRH Tullamore,0.0,0.0,0.0,green,30.0,10,red,,
09/01/2026,Naas General Hospital,1.0,0.0,1.0,green,0.0,8,none,,
09/01/2026,St. James's Hospital,13.0,0.0,13.0,green,23.0,37,red,,
09/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
09/01/2026,Tallaght University Hospital,7.0,7.0,14.0,green,28.0,12,none,2.0,
09/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
09/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
09/01/2026,St Luke's General Hospital Kilkenny,1.0,5.0,6.0,green,29.0,13,red,,
09/01/2026,St. Michael's Hospital,,,,none,,6,red,,
09/01/2026,St. Vincent's University Hospital,14.0,0.0,14.0,green,35.0,13,none,2.0,
09/01/2026,Tipperary University Hospital,16.0,0.0,16.0,red,38.0,12,red,6.0,
09/01/2026,UH Waterford,0.0,0.0,0.0,green,20.0,24,red,,
09/01/2026,Wexford General Hospital,6.0,5.0,11.0,red,33.0,6,none,1.0,
09/01/2026,Bantry General Hospital,,,,none,,10,red,,
09/01/2026,Cork University Hospital,29.0,19.0,48.0,red,48.0,30,red,6.0,
09/01/2026,Mallow General Hospital,,,,none,,6,red,,
09/01/2026,Mercy University Hospital,20.0,6.0,26.0,red,22.0,14,red,5.0,1.0
09/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
09/01/2026,UH Kerry,17.0,9.0,26.0,red,20.0,35,red,12.0,
09/01/2026,Ennis Hospital,,,,none,,3,red,,
09/01/2026,Nenagh Hospital,,,,none,,2,none,,
09/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
09/01/2026,UH Limerick,9.0,53.0,62.0,red,43.0,9,none,18.0,
09/01/2026,Galway University Hospital,30.0,15.0,45.0,red,53.0,37,red,10.0,2.0
09/01/2026,Letterkenny University Hospital,12.0,7.0,19.0,red,27.0,32,red,6.0,
09/01/2026,Mayo University Hospital,4.0,16.0,20.0,red,18.0,15,red,12.0,
09/01/2026,Portiuncula University Hospital,2.0,0.0,2.0,green,19.0,9,red,,
09/01/2026,Roscommon University Hospital,,,,none,,9,red,,
09/01/2026,Sligo University Hospital,7.0,11.0,18.0,red,22.0,27,red,7.0,
10/01/2026,National Total,205.0,103.0,308.0,none,584.0,424,red,50.0,2.0
10/01/2026,Beaumont Hospital,11.0,0.0,11.0,green,21.0,8,none,,
10/01/2026,Cavan General Hospital,4.0,0.0,4.0,green,13.0,2,none,,
10/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,6,none,,
10/01/2026,Louth County Hospital,,,,none,,0,none,,
10/01/2026,Mater Misericordiae University Hospital,11.0,0.0,11.0,green,19.0,9,none,,
10/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
10/01/2026,Our Lady of Lourdes Hospital,5.0,0.0,5.0,green,36.0,3,none,,
10/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,22.0,1,none,,
10/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
10/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,0,none,,
10/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
10/01/2026,MRH Mullingar,1.0,0.0,1.0,green,15.0,2,none,,
10/01/2026,MRH Portlaoise,4.0,0.0,4.0,green,11.0,5,none,,
10/01/2026,MRH Tullamore,0.0,0.0,0.0,green,21.0,10,red,,
10/01/2026,Naas General Hospital,6.0,0.0,6.0,green,11.0,9,red,,
10/01/2026,St. James's Hospital,11.0,0.0,11.0,green,7.0,37,red,,
10/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
10/01/2026,Tallaght University Hospital,11.0,1.0,12.0,green,28.0,12,none,,
10/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
10/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
10/01/2026,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,19.0,13,red,,
10/01/2026,St. Michael's Hospital,,,,none,,6,red,,
10/01/2026,St. Vincent's University Hospital,11.0,2.0,13.0,green,45.0,13,none,1.0,
10/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,37.0,7,none,6.0,
10/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,19,none,,
10/01/2026,Wexford General Hospital,6.0,5.0,11.0,red,31.0,5,none,1.0,
10/01/2026,Bantry General Hospital,,,,none,,10,red,,
10/01/2026,Cork University Hospital,21.0,13.0,34.0,red,39.0,30,red,2.0,1.0
10/01/2026,Mallow General Hospital,,,,none,,6,red,,
10/01/2026,Mercy University Hospital,14.0,7.0,21.0,red,22.0,14,red,2.0,
10/01/2026,South Infirmary Victoria University Hospital,,,,none,,3,none,,
10/01/2026,UH Kerry,23.0,4.0,27.0,red,21.0,33,red,5.0,1.0
10/01/2026,Ennis Hospital,,,,none,,3,red,,
10/01/2026,Nenagh Hospital,,,,none,,2,none,,
10/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
10/01/2026,UH Limerick,14.0,37.0,51.0,red,37.0,12,none,18.0,
10/01/2026,Galway University Hospital,8.0,12.0,20.0,red,50.0,35,red,4.0,
10/01/2026,Letterkenny University Hospital,7.0,5.0,12.0,red,27.0,28,red,,
10/01/2026,Mayo University Hospital,0.0,13.0,13.0,red,15.0,14,red,9.0,
10/01/2026,Portiuncula University Hospital,10.0,0.0,10.0,amber,15.0,12,red,,
10/01/2026,Roscommon University Hospital,,,,none,,10,red,,
10/01/2026,Sligo University Hospital,18.0,4.0,22.0,red,22.0,26,red,2.0,
11/01/2026,National Total,260.0,121.0,381.0,red,659.0,423,red,100.0,5.0
11/01/2026,Beaumont Hospital,14.0,0.0,14.0,green,41.0,8,none,,
11/01/2026,Cavan General Hospital,12.0,0.0,12.0,red,15.0,2,none,,
11/01/2026,Connolly Hospital,0.0,0.0,0.0,green,5.0,6,none,,
11/01/2026,Louth County Hospital,,,,none,,0,none,,
11/01/2026,Mater Misericordiae University Hospital,12.0,0.0,12.0,green,25.0,9,none,,
11/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
11/01/2026,Our Lady of Lourdes Hospital,8.0,0.0,8.0,green,38.0,3,none,,
11/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,21.0,1,none,,
11/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
11/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
11/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
11/01/2026,MRH Mullingar,0.0,0.0,0.0,green,16.0,2,none,,
11/01/2026,MRH Portlaoise,3.0,0.0,3.0,green,11.0,5,none,,
11/01/2026,MRH Tullamore,0.0,0.0,0.0,green,27.0,10,red,,
