Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
10/06/2024,Tallaght University Hospital,22,0,22,22,14,6,,HSE Dublin & Midlands
10/06/2024,HSE Dublin and Midlands Total,71,4,75,71,78,19,2,
10/06/2024,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
10/06/2024,St Luke's General Hospital Kilkenny,6,0,6,42,8,,,
10/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
10/06/2024,St. Vincent's University Hospital,21,0,21,50,24,3,1,HSE Dublin & South East
10/06/2024,Tipperary University Hospital,9,0,9,7,14,,,HSE Dublin & South East
10/06/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
10/06/2024,Wexford General Hospital,0,6,6,13,7,1,,HSE Dublin & South East
10/06/2024,HSE Dublin and South East Total,36,6,42,112,82,4,1,
10/06/2024,Cork University Hospital,16,7,23,21,34,3,,HSE South West
10/06/2024,Mallow General Hospital,,,,,5,,,HSE South West
10/06/2024,Mercy University Hospital,20,6,26,11,7,11,4,HSE South West
10/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
10/06/2024,UH Kerry,18,7,25,8,21,6,1,HSE South West
10/06/2024,HSE South West Total,54,20,74,40,77,20,5,
10/06/2024,Nenagh Hospital,,,,,4,,,HSE Mid West
10/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
10/06/2024,UH Limerick,12,33,45,43,8,14,2,HSE Mid West
10/06/2024,HSE Mid West Total,12,33,45,43,18,14,2,
10/06/2024,Letterkenny University Hospital,4,5,9,3,20,2,,HSE West & North West
10/06/2024,Mayo University Hospital,0,5,5,0,10,2,,HSE West & North West
10/06/2024,Portiuncula University Hospital,4,0,4,0,4,,,HSE West & North West
10/06/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
10/06/2024,Sligo University Hospital,10,7,17,12,27,2,,HSE West & North West
10/06/2024,HSE West and North West Total,43,31,74,36,103,19,4,
10/06/2024,National Total,274,94,368,358,390,77,15,
11/06/2024,Cavan General Hospital,3,0,3,3,0,,,HSE Dublin & North East
11/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
11/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
11/06/2024,Mater Misericordiae University Hospital,38,0,38,18,17,2,,HSE Dublin & North East
11/06/2024,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
11/06/2024,Our Lady of Lourdes Hospital,16,0,16,25,1,,,HSE Dublin & North East
11/06/2024,Our Lady's Hospital Navan,3,0,3,3,0,,,HSE Dublin & North East
11/06/2024,HSE Dublin and North East Total,67,0,67,51,36,2,0,
11/06/2024,CHI at Tallaght,0,0,0,,1,,,HSE Dublin & Midlands
11/06/2024,CHI at Temple Street,1,0,1,0,4,,,HSE Dublin & Midlands
11/06/2024,MRH Mullingar,4,0,4,0,0,,,HSE Dublin & Midlands
11/06/2024,MRH Portlaoise,1,0,1,7,7,,,HSE Dublin & Midlands
11/06/2024,MRH Tullamore,0,0,0,14,4,,,HSE Dublin & Midlands
11/06/2024,Naas General Hospital,19,4,23,5,9,3,,HSE Dublin & Midlands
11/06/2024,St. James's Hospital,15,0,15,20,36,,,HSE Dublin & Midlands
11/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
11/06/2024,Tallaght University Hospital,20,0,20,18,16,5,,HSE Dublin & Midlands
11/06/2024,HSE Dublin and Midlands Total,63,4,67,64,80,8,0,
11/06/2024,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
11/06/2024,St Luke's General Hospital Kilkenny,10,0,10,42,7,,,
11/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
11/06/2024,St. Vincent's University Hospital,20,0,20,50,22,2,,HSE Dublin & South East
11/06/2024,Tipperary University Hospital,8,0,8,7,13,3,,HSE Dublin & South East
11/06/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
11/06/2024,Wexford General Hospital,5,0,5,10,7,,,HSE Dublin & South East
11/06/2024,HSE Dublin and South East Total,43,0,43,109,78,5,0,
11/06/2024,Cork University Hospital,12,1,13,21,38,3,,HSE South West
11/06/2024,Mallow General Hospital,,,,,3,,,HSE South West
11/06/2024,Mercy University Hospital,22,4,26,11,12,6,,HSE South West
11/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
11/06/2024,UH Kerry,24,7,31,8,21,8,2,HSE South West
11/06/2024,HSE South West Total,58,12,70,40,82,17,2,
11/06/2024,Nenagh Hospital,,,,,4,,,HSE Mid West
11/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
11/06/2024,UH Limerick,11,32,43,26,8,9,2,HSE Mid West
11/06/2024,HSE Mid West Total,11,32,43,26,18,9,2,
11/06/2024,Letterkenny University Hospital,11,2,13,0,23,1,,HSE West & North West
11/06/2024,Mayo University Hospital,1,9,10,0,7,1,,HSE West & North West
11/06/2024,Portiuncula University Hospital,1,0,1,0,4,,,HSE West & North West
11/06/2024,Roscommon University Hospital,,,,,3,,,HSE West & North West
11/06/2024,Sligo University Hospital,8,16,24,11,28,7,,HSE West & North West
11/06/2024,HSE West and North West Total,47,40,87,32,100,19,1,
11/06/2024,National Total,289,88,377,322,394,60,5,
12/06/2024,Cavan General Hospital,1,0,1,0,0,,,HSE Dublin & North East
12/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
12/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
12/06/2024,Mater Misericordiae University Hospital,29,0,29,21,12,,,HSE Dublin & North East
12/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
12/06/2024,Our Lady of Lourdes Hospital,22,0,22,26,1,,,HSE Dublin & North East
12/06/2024,Our Lady's Hospital Navan,5,0,5,11,1,,,HSE Dublin & North East
12/06/2024,HSE Dublin and North East Total,64,0,64,61,31,0,0,
12/06/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
12/06/2024,CHI at Temple Street,1,,1,0,3,,,HSE Dublin & Midlands
12/06/2024,MRH Mullingar,3,3,6,7,0,,,HSE Dublin & Midlands
12/06/2024,MRH Portlaoise,4,0,4,10,7,,,HSE Dublin & Midlands
12/06/2024,MRH Tullamore,0,0,0,24,5,,,HSE Dublin & Midlands
12/06/2024,Naas General Hospital,13,4,17,5,10,4,,HSE Dublin & Midlands
12/06/2024,St. James's Hospital,20,0,20,16,37,2,,HSE Dublin & Midlands
12/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
12/06/2024,Tallaght University Hospital,25,7,32,19,15,7,,HSE Dublin & Midlands
12/06/2024,HSE Dublin and Midlands Total,68,14,82,81,81,13,0,
12/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
12/06/2024,St Luke's General Hospital Kilkenny,2,0,2,34,10,,,
12/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
12/06/2024,St. Vincent's University Hospital,22,0,22,50,22,2,1,HSE Dublin & South East
12/06/2024,Tipperary University Hospital,5,0,5,7,15,3,,HSE Dublin & South East
12/06/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
12/06/2024,Wexford General Hospital,7,8,15,16,6,4,,HSE Dublin & South East
12/06/2024,HSE Dublin and South East Total,36,8,44,107,83,9,1,
12/06/2024,Cork University Hospital,9,1,10,17,42,1,,HSE South West
12/06/2024,Mallow General Hospital,,,,,4,,,HSE South West
12/06/2024,Mercy University Hospital,18,4,22,11,11,7,2,HSE South West
12/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
12/06/2024,UH Kerry,20,7,27,8,24,3,,HSE South West
12/06/2024,HSE South West Total,47,12,59,36,88,11,2,
12/06/2024,Nenagh Hospital,,,,,4,,,HSE Mid West
12/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
12/06/2024,UH Limerick,13,32,45,28,9,6,,HSE Mid West
12/06/2024,HSE Mid West Total,13,32,45,28,20,6,0,
12/06/2024,Letterkenny University Hospital,10,3,13,10,26,1,,HSE West & North West
12/06/2024,Mayo University Hospital,3,8,11,0,4,3,,HSE West & North West
12/06/2024,Portiuncula University Hospital,1,0,1,0,3,,,HSE West & North West
12/06/2024,Roscommon University Hospital,,,,,3,,,HSE West & North West
12/06/2024,Sligo University Hospital,9,15,24,17,26,8,,HSE West & North West
12/06/2024,HSE West and North West Total,48,41,89,48,101,22,0,
12/06/2024,National Total,276,107,383,361,404,61,3,
13/06/2024,Cavan General Hospital,2,0,2,0,0,,,HSE Dublin & North East
13/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
13/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
13/06/2024,Mater Misericordiae University Hospital,33,0,33,19,13,1,,HSE Dublin & North East
13/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
13/06/2024,Our Lady of Lourdes Hospital,20,0,20,26,1,,,HSE Dublin & North East
13/06/2024,Our Lady's Hospital Navan,3,0,3,10,1,,,HSE Dublin & North East
13/06/2024,HSE Dublin and North East Total,58,0,58,55,35,1,0,
13/06/2024,CHI at Tallaght,0,0,0,,1,,,HSE Dublin & Midlands
13/06/2024,CHI at Temple Street,1,,1,0,3,,,HSE Dublin & Midlands
13/06/2024,MRH Mullingar,7,0,7,7,0,,,HSE Dublin & Midlands
13/06/2024,MRH Portlaoise,9,0,9,10,7,,,HSE Dublin & Midlands
13/06/2024,MRH Tullamore,0,0,0,15,5,,,HSE Dublin & Midlands
13/06/2024,Naas General Hospital,6,0,6,5,9,,,HSE Dublin & Midlands
13/06/2024,St. James's Hospital,20,0,20,16,37,1,,HSE Dublin & Midlands
13/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
13/06/2024,Tallaght University Hospital,16,12,28,19,15,12,1,HSE Dublin & Midlands
13/06/2024,HSE Dublin and Midlands Total,65,12,77,72,80,13,1,
13/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
13/06/2024,St Luke's General Hospital Kilkenny,11,0,11,44,9,,,
13/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
13/06/2024,St. Vincent's University Hospital,14,0,14,50,22,,,HSE Dublin & South East
13/06/2024,Tipperary University Hospital,2,0,2,3,15,1,,HSE Dublin & South East
13/06/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
13/06/2024,Wexford General Hospital,7,9,16,16,7,2,,HSE Dublin & South East
13/06/2024,HSE Dublin and South East Total,34,9,43,113,83,3,0,
13/06/2024,Cork University Hospital,16,3,19,23,43,1,,HSE South West
13/06/2024,Mallow General Hospital,,,,,3,,,HSE South West
13/06/2024,Mercy University Hospital,14,4,18,11,12,9,,HSE South West
13/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
13/06/2024,UH Kerry,19,7,26,8,24,8,,HSE South West
13/06/2024,HSE South West Total,49,14,63,42,89,18,0,
13/06/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
13/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
13/06/2024,UH Limerick,23,23,46,36,9,5,3,HSE Mid West
13/06/2024,HSE Mid West Total,23,23,46,36,18,5,3,
13/06/2024,Letterkenny University Hospital,15,11,26,17,22,1,,HSE West & North West
13/06/2024,Mayo University Hospital,5,8,13,0,5,3,,HSE West & North West
13/06/2024,Portiuncula University Hospital,0,0,0,0,5,,,HSE West & North West
13/06/2024,Roscommon University Hospital,,,,,3,,,HSE West & North West
13/06/2024,Sligo University Hospital,14,15,29,12,26,8,5,HSE West & North West
13/06/2024,HSE West and North West Total,61,48,109,50,95,22,5,
13/06/2024,National Total,290,106,396,368,400,62,9,
14/06/2024,Cavan General Hospital,2,0,2,0,0,,,HSE Dublin & North East
14/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
14/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
14/06/2024,Mater Misericordiae University Hospital,11,0,11,20,13,,,HSE Dublin & North East
14/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
14/06/2024,Our Lady of Lourdes Hospital,21,0,21,27,1,,,HSE Dublin & North East
14/06/2024,Our Lady's Hospital Navan,3,0,3,7,1,,,HSE Dublin & North East
14/06/2024,HSE Dublin and North East Total,42,0,42,54,33,0,0,
14/06/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
14/06/2024,CHI at Temple Street,0,,0,,3,,,HSE Dublin & Midlands
14/06/2024,MRH Mullingar,4,0,4,7,0,,,HSE Dublin & Midlands
14/06/2024,MRH Portlaoise,3,0,3,0,5,,,HSE Dublin & Midlands
14/06/2024,MRH Tullamore,0,0,0,23,6,,,HSE Dublin & Midlands
14/06/2024,Naas General Hospital,6,0,6,0,9,1,,HSE Dublin & Midlands
14/06/2024,St. James's Hospital,18,0,18,16,43,1,,HSE Dublin & Midlands
14/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
14/06/2024,Tallaght University Hospital,25,11,36,19,13,14,,HSE Dublin & Midlands
14/06/2024,HSE Dublin and Midlands Total,57,11,68,65,83,16,0,
14/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
14/06/2024,St Luke's General Hospital Kilkenny,6,0,6,32,9,,,
14/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
14/06/2024,St. Vincent's University Hospital,12,0,12,50,21,,,HSE Dublin & South East
14/06/2024,Tipperary University Hospital,10,0,10,7,12,,,HSE Dublin & South East
14/06/2024,UH Waterford,0,0,0,0,10,,,HSE Dublin & South East
14/06/2024,Wexford General Hospital,6,9,15,16,8,5,,HSE Dublin & South East
14/06/2024,HSE Dublin and South East Total,34,9,43,105,74,5,0,
14/06/2024,Cork University Hospital,8,2,10,20,39,1,,HSE South West
14/06/2024,Mallow General Hospital,,,,,3,,,HSE South West
14/06/2024,Mercy University Hospital,16,4,20,11,11,3,,HSE South West
14/06/2024,South Infirmary Victoria University Hospital,,,,,6,,,HSE South West
14/06/2024,UH Kerry,11,3,14,11,24,1,,HSE South West
14/06/2024,HSE South West Total,35,9,44,42,89,5,0,
14/06/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
14/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
14/06/2024,UH Limerick,15,33,48,33,16,7,3,HSE Mid West
14/06/2024,HSE Mid West Total,15,33,48,33,22,7,3,
14/06/2024,Letterkenny University Hospital,12,7,19,17,22,4,,HSE West & North West
14/06/2024,Mayo University Hospital,0,4,4,0,6,2,,HSE West & North West
14/06/2024,Portiuncula University Hospital,3,0,3,0,5,,,HSE West & North West
14/06/2024,Roscommon University Hospital,,,,,4,,,HSE West & North West
14/06/2024,Sligo University Hospital,15,13,28,12,28,11,1,HSE West & North West
14/06/2024,HSE West and North West Total,63,38,101,51,99,27,1,
14/06/2024,National Total,246,100,346,350,400,60,4,
15/06/2024,Cavan General Hospital,1,0,1,10,0,,,HSE Dublin & North East
15/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
15/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/06/2024,Mater Misericordiae University Hospital,0,0,0,11,13,,,HSE Dublin & North East
15/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
15/06/2024,Our Lady of Lourdes Hospital,10,,10,25,1,,,HSE Dublin & North East
15/06/2024,Our Lady's Hospital Navan,0,0,0,3,1,,,HSE Dublin & North East
15/06/2024,HSE Dublin and North East Total,12,0,12,55,30,0,0,
15/06/2024,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
15/06/2024,CHI at Temple Street,0,,0,0,3,,,HSE Dublin & Midlands
15/06/2024,MRH Mullingar,1,0,1,6,0,,,HSE Dublin & Midlands
15/06/2024,MRH Portlaoise,0,0,0,0,4,,,HSE Dublin & Midlands
15/06/2024,MRH Tullamore,0,0,0,15,6,,,HSE Dublin & Midlands
15/06/2024,Naas General Hospital,0,0,0,0,7,,,HSE Dublin & Midlands
15/06/2024,St. James's Hospital,1,0,1,8,42,,,HSE Dublin & Midlands
15/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
15/06/2024,Tallaght University Hospital,25,0,25,15,13,5,,HSE Dublin & Midlands
15/06/2024,HSE Dublin and Midlands Total,28,0,28,44,79,5,0,
15/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
15/06/2024,St Luke's General Hospital Kilkenny,0,0,0,19,8,,,
15/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
15/06/2024,St. Vincent's University Hospital,2,0,2,50,17,,,HSE Dublin & South East
15/06/2024,Tipperary University Hospital,0,0,0,5,11,,,HSE Dublin & South East
15/06/2024,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
15/06/2024,Wexford General Hospital,1,0,1,13,7,,,HSE Dublin & South East
15/06/2024,HSE Dublin and South East Total,3,0,3,87,73,0,0,
15/06/2024,Cork University Hospital,0,0,0,6,40,,,HSE South West
15/06/2024,Mallow General Hospital,,,,,3,,,HSE South West
15/06/2024,Mercy University Hospital,12,3,15,11,8,3,1,HSE South West
15/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
15/06/2024,UH Kerry,9,0,9,8,23,5,,HSE South West
15/06/2024,HSE South West Total,21,3,24,25,84,8,1,
15/06/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
15/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
15/06/2024,UH Limerick,8,15,23,13,16,4,,HSE Mid West
15/06/2024,HSE Mid West Total,8,15,23,13,22,4,0,
15/06/2024,Letterkenny University Hospital,10,2,12,4,29,,,HSE West & North West
15/06/2024,Mayo University Hospital,2,1,3,0,4,2,,HSE West & North West
15/06/2024,Portiuncula University Hospital,0,0,0,5,5,,,HSE West & North West
15/06/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
15/06/2024,Sligo University Hospital,7,3,10,10,27,2,,HSE West & North West
15/06/2024,HSE West and North West Total,31,14,45,42,102,12,0,
15/06/2024,National Total,103,32,135,266,390,29,1,
16/06/2024,Cavan General Hospital,3,0,3,10,0,,,HSE Dublin & North East
16/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
16/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/06/2024,Mater Misericordiae University Hospital,9,0,9,12,13,,,HSE Dublin & North East
16/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
16/06/2024,Our Lady of Lourdes Hospital,12,0,12,30,1,,,HSE Dublin & North East
16/06/2024,Our Lady's Hospital Navan,0,0,0,5,1,,,HSE Dublin & North East
16/06/2024,HSE Dublin and North East Total,34,0,34,73,30,0,0,
16/06/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
16/06/2024,CHI at Temple Street,1,,1,0,3,,,HSE Dublin & Midlands
16/06/2024,MRH Mullingar,1,0,1,6,0,,,HSE Dublin & Midlands
16/06/2024,MRH Portlaoise,1,0,1,0,4,,,HSE Dublin & Midlands
16/06/2024,MRH Tullamore,0,0,0,3,6,,,HSE Dublin & Midlands
16/06/2024,Naas General Hospital,0,2,2,0,7,,,HSE Dublin & Midlands
16/06/2024,St. James's Hospital,0,0,0,14,42,,,HSE Dublin & Midlands
16/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
16/06/2024,Tallaght University Hospital,9,0,9,19,13,,,HSE Dublin & Midlands
16/06/2024,HSE Dublin and Midlands Total,15,2,17,42,79,0,0,
16/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
16/06/2024,St Luke's General Hospital Kilkenny,2,0,2,35,8,,,
16/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
16/06/2024,St. Vincent's University Hospital,5,0,5,50,17,,,HSE Dublin & South East
16/06/2024,Tipperary University Hospital,0,0,0,4,11,,,HSE Dublin & South East
16/06/2024,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
16/06/2024,Wexford General Hospital,3,0,3,13,7,,,HSE Dublin & South East
16/06/2024,HSE Dublin and South East Total,10,0,10,102,73,0,0,
16/06/2024,Cork University Hospital,5,4,9,14,40,,,HSE South West
16/06/2024,Mallow General Hospital,,,,,3,,,HSE South West
16/06/2024,Mercy University Hospital,2,0,2,11,8,1,1,HSE South West
16/06/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
16/06/2024,UH Kerry,17,0,17,0,23,1,,HSE South West
16/06/2024,HSE South West Total,24,4,28,25,84,2,1,
16/06/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
16/06/2024,St. John's Hospital Limerick,,,,,1,,,HSE Mid West
16/06/2024,UH Limerick,21,32,53,13,16,11,2,HSE Mid West
16/06/2024,HSE Mid West Total,21,32,53,13,22,11,2,
16/06/2024,Letterkenny University Hospital,8,3,11,15,29,,,HSE West & North West
16/06/2024,Mayo University Hospital,6,7,13,0,4,2,,HSE West & North West
16/06/2024,Portiuncula University Hospital,6,0,6,5,5,,,HSE West & North West
16/06/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
16/06/2024,Sligo University Hospital,7,8,15,11,27,7,,HSE West & North West
16/06/2024,HSE West and North West Total,43,28,71,57,102,14,1,
16/06/2024,National Total,147,66,213,312,390,27,4,
17/06/2024,Cavan General Hospital,10,0,10,5,0,1,,HSE Dublin & North East
17/06/2024,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
17/06/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/06/2024,Mater Misericordiae University Hospital,19,,19,22,13,1,,HSE Dublin & North East
17/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
17/06/2024,Our Lady of Lourdes Hospital,23,0,23,33,1,,,HSE Dublin & North East
17/06/2024,Our Lady's Hospital Navan,2,0,2,7,1,,,HSE Dublin & North East
17/06/2024,HSE Dublin and North East Total,62,0,62,76,30,2,0,
17/06/2024,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
17/06/2024,CHI at Temple Street,2,,2,0,3,,,HSE Dublin & Midlands
17/06/2024,MRH Mullingar,1,5,6,9,0,,,HSE Dublin & Midlands
17/06/2024,MRH Portlaoise,9,0,9,0,4,,,HSE Dublin & Midlands
17/06/2024,MRH Tullamore,0,0,0,15,6,,,HSE Dublin & Midlands
17/06/2024,Naas General Hospital,5,0,5,5,7,,,HSE Dublin & Midlands
17/06/2024,St. James's Hospital,3,0,3,16,42,,,HSE Dublin & Midlands
17/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
17/06/2024,Tallaght University Hospital,22,0,22,19,13,3,,HSE Dublin & Midlands
17/06/2024,HSE Dublin and Midlands Total,43,5,48,64,79,3,0,
17/06/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
17/06/2024,St Luke's General Hospital Kilkenny,6,0,6,39,8,,,
17/06/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
17/06/2024,St. Vincent's University Hospital,15,0,15,50,17,,,HSE Dublin & South East
17/06/2024,Tipperary University Hospital,8,0,8,7,11,,,HSE Dublin & South East
