Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
10/06/2025,HSE Dublin and Midlands Total,39,0,39,50,61,1,0,
10/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
10/06/2025,St Luke's General Hospital Kilkenny,3,0,3,18,10,,,
10/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
10/06/2025,St. Vincent's University Hospital,10,0,10,22,15,,,HSE Dublin & South East
10/06/2025,Tipperary University Hospital,6,0,6,12,6,5,,HSE Dublin & South East
10/06/2025,UH Waterford,0,0,0,0,15,,,HSE Dublin & South East
10/06/2025,Wexford General Hospital,0,3,3,17,9,,,HSE Dublin & South East
10/06/2025,HSE Dublin and South East Total,19,3,22,69,76,5,0,
10/06/2025,Cork University Hospital,7,0,7,12,18,,,HSE South West
10/06/2025,Mallow General Hospital,,,,,4,,,HSE South West
10/06/2025,Mercy University Hospital,2,0,2,16,20,,,HSE South West
10/06/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
10/06/2025,UH Kerry,5,7,12,8,17,2,,HSE South West
10/06/2025,HSE South West Total,14,7,21,36,67,2,0,
10/06/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
10/06/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
10/06/2025,UH Limerick,17,42,59,1,5,15,,HSE Mid West
10/06/2025,HSE Mid West Total,17,42,59,1,24,15,0,
10/06/2025,Letterkenny University Hospital,9,2,11,9,33,,,HSE West & North West
10/06/2025,Mayo University Hospital,2,14,16,14,9,11,,HSE West & North West
10/06/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
10/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
10/06/2025,Sligo University Hospital,8,3,11,11,25,1,,HSE West & North West
10/06/2025,HSE West and North West Total,47,33,80,64,114,27,2,
10/06/2025,National Total,185,85,270,318,386,50,2,
11/06/2025,Cavan General Hospital,7,0,7,4,0,,,HSE Dublin & North East
11/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
11/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
11/06/2025,Mater Misericordiae University Hospital,17,0,17,27,10,,,HSE Dublin & North East
11/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
11/06/2025,Our Lady of Lourdes Hospital,5,0,5,22,11,,,HSE Dublin & North East
11/06/2025,Our Lady's Hospital Navan,0,0,0,3,0,,,HSE Dublin & North East
11/06/2025,HSE Dublin and North East Total,38,0,38,79,44,0,0,
11/06/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
11/06/2025,CHI at Temple Street,1,0,1,0,2,,,HSE Dublin & Midlands
11/06/2025,MRH Mullingar,11,0,11,10,2,,,HSE Dublin & Midlands
11/06/2025,MRH Portlaoise,2,0,2,4,9,,,HSE Dublin & Midlands
11/06/2025,MRH Tullamore,0,0,0,15,10,,,HSE Dublin & Midlands
11/06/2025,Naas General Hospital,8,0,8,2,7,,,HSE Dublin & Midlands
11/06/2025,St. James's Hospital,7,0,7,0,20,,,HSE Dublin & Midlands
11/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
11/06/2025,Tallaght University Hospital,17,0,17,24,6,1,,HSE Dublin & Midlands
11/06/2025,HSE Dublin and Midlands Total,46,0,46,55,62,1,0,
11/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
11/06/2025,St Luke's General Hospital Kilkenny,5,0,5,17,11,,,
11/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
11/06/2025,St. Vincent's University Hospital,14,0,14,22,16,,,HSE Dublin & South East
11/06/2025,Tipperary University Hospital,3,0,3,11,8,2,,HSE Dublin & South East
11/06/2025,UH Waterford,0,0,0,0,18,,,HSE Dublin & South East
11/06/2025,Wexford General Hospital,5,1,6,20,9,,,HSE Dublin & South East
11/06/2025,HSE Dublin and South East Total,27,1,28,70,83,2,0,
11/06/2025,Cork University Hospital,6,2,8,13,19,,,HSE South West
11/06/2025,Mallow General Hospital,,,,,4,,,HSE South West
11/06/2025,Mercy University Hospital,4,0,4,16,21,1,,HSE South West
11/06/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
11/06/2025,UH Kerry,7,6,13,7,19,,,HSE South West
11/06/2025,HSE South West Total,17,8,25,36,71,1,0,
11/06/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
11/06/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
11/06/2025,UH Limerick,17,43,60,3,5,16,,HSE Mid West
11/06/2025,HSE Mid West Total,17,43,60,3,24,16,0,
11/06/2025,Letterkenny University Hospital,7,4,11,9,33,1,,HSE West & North West
11/06/2025,Mayo University Hospital,4,9,13,14,14,5,,HSE West & North West
11/06/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
11/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
11/06/2025,Sligo University Hospital,5,8,13,12,25,3,,HSE West & North West
11/06/2025,HSE West and North West Total,35,35,70,62,121,23,2,
11/06/2025,National Total,180,87,267,305,405,43,2,
12/06/2025,Cavan General Hospital,1,0,1,3,2,,,HSE Dublin & North East
12/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
12/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
12/06/2025,Mater Misericordiae University Hospital,15,0,15,26,10,,,HSE Dublin & North East
12/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
12/06/2025,Our Lady of Lourdes Hospital,5,0,5,29,11,,,HSE Dublin & North East
12/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
12/06/2025,HSE Dublin and North East Total,21,0,21,64,44,0,0,
12/06/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
12/06/2025,CHI at Temple Street,4,,4,0,2,,,HSE Dublin & Midlands
12/06/2025,MRH Mullingar,6,0,6,10,2,1,,HSE Dublin & Midlands
12/06/2025,MRH Portlaoise,1,0,1,6,5,,,HSE Dublin & Midlands
12/06/2025,MRH Tullamore,0,0,0,22,10,,,HSE Dublin & Midlands
12/06/2025,Naas General Hospital,10,3,13,2,6,,,HSE Dublin & Midlands
12/06/2025,St. James's Hospital,6,0,6,0,21,,,HSE Dublin & Midlands
12/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
12/06/2025,Tallaght University Hospital,12,0,12,23,7,,,HSE Dublin & Midlands
12/06/2025,HSE Dublin and Midlands Total,41,3,44,63,59,1,0,
12/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
12/06/2025,St Luke's General Hospital Kilkenny,1,0,1,8,7,,,
12/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
12/06/2025,St. Vincent's University Hospital,18,0,18,22,15,1,,HSE Dublin & South East
12/06/2025,Tipperary University Hospital,4,0,4,10,5,1,,HSE Dublin & South East
12/06/2025,UH Waterford,0,0,0,0,18,,,HSE Dublin & South East
12/06/2025,Wexford General Hospital,3,2,5,16,8,,,HSE Dublin & South East
12/06/2025,HSE Dublin and South East Total,26,2,28,56,75,2,0,
12/06/2025,Cork University Hospital,7,0,7,16,19,,,HSE South West
12/06/2025,Mallow General Hospital,,,,,3,,,HSE South West
12/06/2025,Mercy University Hospital,0,0,0,9,20,,,HSE South West
12/06/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
12/06/2025,UH Kerry,2,0,2,7,21,,,HSE South West
12/06/2025,HSE South West Total,9,0,9,32,71,0,0,
12/06/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
12/06/2025,St. John's Hospital Limerick,,,,,9,,,HSE Mid West
12/06/2025,UH Limerick,15,43,58,2,4,15,,HSE Mid West
12/06/2025,HSE Mid West Total,15,43,58,2,22,15,0,
12/06/2025,Letterkenny University Hospital,11,5,16,9,31,4,,HSE West & North West
12/06/2025,Mayo University Hospital,2,11,13,7,14,4,,HSE West & North West
12/06/2025,Portiuncula University Hospital,0,0,0,0,5,,,HSE West & North West
12/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
12/06/2025,Sligo University Hospital,5,5,10,12,24,2,,HSE West & North West
12/06/2025,HSE West and North West Total,50,38,88,52,119,19,3,
12/06/2025,National Total,162,86,248,269,390,37,3,
13/06/2025,Cavan General Hospital,6,0,6,2,2,,,HSE Dublin & North East
13/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
13/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
13/06/2025,Mater Misericordiae University Hospital,14,0,14,26,10,,,HSE Dublin & North East
13/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
13/06/2025,Our Lady of Lourdes Hospital,9,0,9,27,11,,,HSE Dublin & North East
13/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
13/06/2025,HSE Dublin and North East Total,29,0,29,55,45,0,0,
13/06/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
13/06/2025,CHI at Temple Street,0,0,0,0,2,,,HSE Dublin & Midlands
13/06/2025,MRH Mullingar,4,0,4,8,2,,,HSE Dublin & Midlands
13/06/2025,MRH Portlaoise,2,0,2,0,5,,,HSE Dublin & Midlands
13/06/2025,MRH Tullamore,0,0,0,13,10,,,HSE Dublin & Midlands
13/06/2025,Naas General Hospital,13,0,13,4,8,,,HSE Dublin & Midlands
13/06/2025,St. James's Hospital,5,0,5,0,18,,,HSE Dublin & Midlands
13/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
13/06/2025,Tallaght University Hospital,12,0,12,22,7,,,HSE Dublin & Midlands
13/06/2025,HSE Dublin and Midlands Total,37,0,37,47,58,0,0,
13/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
13/06/2025,St Luke's General Hospital Kilkenny,4,0,4,6,6,,,
13/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
13/06/2025,St. Vincent's University Hospital,14,0,14,22,15,3,,HSE Dublin & South East
13/06/2025,Tipperary University Hospital,1,0,1,5,5,1,,HSE Dublin & South East
13/06/2025,UH Waterford,0,0,0,0,18,,,HSE Dublin & South East
13/06/2025,Wexford General Hospital,2,0,2,17,8,,,HSE Dublin & South East
13/06/2025,HSE Dublin and South East Total,21,0,21,50,75,4,0,
13/06/2025,Cork University Hospital,10,1,11,15,19,,,HSE South West
13/06/2025,Mallow General Hospital,,,,,3,,,HSE South West
13/06/2025,Mercy University Hospital,3,0,3,16,18,,,HSE South West
13/06/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
13/06/2025,UH Kerry,3,0,3,6,22,,,HSE South West
13/06/2025,HSE South West Total,16,1,17,37,71,0,0,
13/06/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
13/06/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
13/06/2025,UH Limerick,15,44,59,0,4,15,,HSE Mid West
13/06/2025,HSE Mid West Total,15,44,59,0,21,15,0,
13/06/2025,Letterkenny University Hospital,9,4,13,8,31,2,,HSE West & North West
13/06/2025,Mayo University Hospital,0,13,13,14,9,,,HSE West & North West
13/06/2025,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
13/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
13/06/2025,Sligo University Hospital,9,5,14,12,23,2,,HSE West & North West
13/06/2025,HSE West and North West Total,40,42,82,57,115,12,2,
13/06/2025,National Total,158,87,245,246,385,31,2,
14/06/2025,Cavan General Hospital,0,0,0,12,2,,,HSE Dublin & North East
14/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
14/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
14/06/2025,Mater Misericordiae University Hospital,2,0,2,20,10,,,HSE Dublin & North East
14/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
14/06/2025,Our Lady of Lourdes Hospital,7,0,7,23,12,,,HSE Dublin & North East
14/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
14/06/2025,HSE Dublin and North East Total,9,0,9,55,44,0,0,
14/06/2025,CHI at Tallaght,1,0,1,0,0,,,HSE Dublin & Midlands
14/06/2025,CHI at Temple Street,1,0,1,0,3,,,HSE Dublin & Midlands
14/06/2025,MRH Mullingar,4,0,4,0,2,,,HSE Dublin & Midlands
14/06/2025,MRH Portlaoise,2,0,2,0,5,,,HSE Dublin & Midlands
14/06/2025,MRH Tullamore,0,0,0,0,10,,,HSE Dublin & Midlands
14/06/2025,Naas General Hospital,0,0,0,0,8,,,HSE Dublin & Midlands
14/06/2025,St. James's Hospital,0,0,0,0,21,,,HSE Dublin & Midlands
14/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
14/06/2025,Tallaght University Hospital,9,0,9,10,8,1,,HSE Dublin & Midlands
14/06/2025,HSE Dublin and Midlands Total,19,0,19,10,63,1,0,
14/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
14/06/2025,St Luke's General Hospital Kilkenny,0,0,0,0,7,,,
14/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
14/06/2025,St. Vincent's University Hospital,5,0,5,22,15,,,HSE Dublin & South East
14/06/2025,Tipperary University Hospital,0,0,0,2,4,,,HSE Dublin & South East
14/06/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
14/06/2025,Wexford General Hospital,0,0,0,16,8,,,HSE Dublin & South East
14/06/2025,HSE Dublin and South East Total,5,0,5,40,77,0,0,
14/06/2025,Cork University Hospital,7,0,7,12,20,,,HSE South West
14/06/2025,Mallow General Hospital,,,,,3,,,HSE South West
14/06/2025,Mercy University Hospital,3,0,3,8,17,,,HSE South West
14/06/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
14/06/2025,UH Kerry,2,0,2,8,18,,,HSE South West
14/06/2025,HSE South West Total,12,0,12,28,67,0,0,
14/06/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
14/06/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
14/06/2025,UH Limerick,6,33,39,0,4,8,,HSE Mid West
14/06/2025,HSE Mid West Total,6,33,39,0,20,8,0,
14/06/2025,Letterkenny University Hospital,10,0,10,1,27,3,,HSE West & North West
14/06/2025,Mayo University Hospital,3,11,14,18,11,4,,HSE West & North West
14/06/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
14/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
14/06/2025,Sligo University Hospital,0,3,3,8,23,,,HSE West & North West
14/06/2025,HSE West and North West Total,17,19,36,49,111,7,0,
14/06/2025,National Total,68,52,120,182,382,16,0,
15/06/2025,Cavan General Hospital,2,0,2,12,2,,,HSE Dublin & North East
15/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
15/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/06/2025,Mater Misericordiae University Hospital,5,0,5,20,10,,,HSE Dublin & North East
15/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
15/06/2025,Our Lady of Lourdes Hospital,7,0,7,25,12,,,HSE Dublin & North East
15/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
15/06/2025,HSE Dublin and North East Total,14,0,14,58,44,0,0,
15/06/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
15/06/2025,CHI at Temple Street,3,0,3,0,3,,,HSE Dublin & Midlands
15/06/2025,MRH Mullingar,2,0,2,8,2,,,HSE Dublin & Midlands
15/06/2025,MRH Portlaoise,9,0,9,0,5,,,HSE Dublin & Midlands
15/06/2025,MRH Tullamore,0,0,0,7,10,,,HSE Dublin & Midlands
15/06/2025,Naas General Hospital,4,0,4,5,8,,,HSE Dublin & Midlands
15/06/2025,St. James's Hospital,1,0,1,0,21,,,HSE Dublin & Midlands
15/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
15/06/2025,Tallaght University Hospital,14,0,14,24,8,1,,HSE Dublin & Midlands
15/06/2025,HSE Dublin and Midlands Total,35,0,35,44,63,1,0,
15/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
15/06/2025,St Luke's General Hospital Kilkenny,0,3,3,3,7,,,
15/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
15/06/2025,St. Vincent's University Hospital,14,0,14,22,15,,,HSE Dublin & South East
15/06/2025,Tipperary University Hospital,0,0,0,6,4,,,HSE Dublin & South East
15/06/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
15/06/2025,Wexford General Hospital,0,1,1,15,8,,,HSE Dublin & South East
15/06/2025,HSE Dublin and South East Total,14,4,18,46,74,0,0,
15/06/2025,Cork University Hospital,13,0,13,13,20,1,,HSE South West
15/06/2025,Mallow General Hospital,,,,,3,,,HSE South West
15/06/2025,Mercy University Hospital,1,0,1,8,17,,,HSE South West
15/06/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
15/06/2025,UH Kerry,9,0,9,8,16,,,HSE South West
15/06/2025,HSE South West Total,23,0,23,29,65,1,0,
15/06/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
15/06/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
15/06/2025,UH Limerick,7,24,31,0,4,6,,HSE Mid West
15/06/2025,HSE Mid West Total,7,24,31,0,20,6,0,
15/06/2025,Letterkenny University Hospital,8,4,12,9,27,4,,HSE West & North West
15/06/2025,Mayo University Hospital,2,6,8,18,11,6,,HSE West & North West
15/06/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
15/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
15/06/2025,Sligo University Hospital,4,3,7,10,23,,,HSE West & North West
15/06/2025,HSE West and North West Total,21,17,38,59,111,11,0,
15/06/2025,National Total,114,45,159,236,377,19,0,
16/06/2025,Cavan General Hospital,15,0,15,4,2,,,HSE Dublin & North East
16/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
16/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/06/2025,Mater Misericordiae University Hospital,11,0,11,27,10,1,1,HSE Dublin & North East
16/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
16/06/2025,Our Lady of Lourdes Hospital,15,0,15,35,12,,,HSE Dublin & North East
16/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
16/06/2025,HSE Dublin and North East Total,41,0,41,69,44,1,1,
16/06/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
16/06/2025,CHI at Temple Street,0,0,0,0,3,,,HSE Dublin & Midlands
16/06/2025,MRH Mullingar,4,3,7,14,2,,,HSE Dublin & Midlands
16/06/2025,MRH Portlaoise,8,0,8,2,5,,,HSE Dublin & Midlands
16/06/2025,MRH Tullamore,0,0,0,17,10,,,HSE Dublin & Midlands
16/06/2025,Naas General Hospital,7,3,10,6,8,3,,HSE Dublin & Midlands
16/06/2025,St. James's Hospital,7,0,7,0,21,,,HSE Dublin & Midlands
16/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
16/06/2025,Tallaght University Hospital,28,9,37,24,8,5,,HSE Dublin & Midlands
16/06/2025,HSE Dublin and Midlands Total,54,15,69,63,63,8,0,
16/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
16/06/2025,St Luke's General Hospital Kilkenny,0,1,1,15,7,,,
16/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
16/06/2025,St. Vincent's University Hospital,14,0,14,22,15,3,,HSE Dublin & South East
16/06/2025,Tipperary University Hospital,0,0,0,6,4,,,HSE Dublin & South East
16/06/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
16/06/2025,Wexford General Hospital,0,8,8,31,8,,,HSE Dublin & South East
16/06/2025,HSE Dublin and South East Total,14,9,23,74,74,3,0,
16/06/2025,Cork University Hospital,9,5,14,19,20,1,,HSE South West
16/06/2025,Mallow General Hospital,,,,,3,,,HSE South West
16/06/2025,Mercy University Hospital,4,0,4,9,16,,,HSE South West
16/06/2025,South Infirmary Victoria University Hospital,,,,,0,,,HSE South West
16/06/2025,UH Kerry,8,5,13,8,16,1,,HSE South West
16/06/2025,HSE South West Total,21,10,31,36,64,2,0,
16/06/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
16/06/2025,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
16/06/2025,UH Limerick,5,38,43,1,4,16,,HSE Mid West
16/06/2025,HSE Mid West Total,5,38,43,1,20,16,0,
16/06/2025,Letterkenny University Hospital,4,5,9,16,27,4,,HSE West & North West
16/06/2025,Mayo University Hospital,1,9,10,14,11,6,,HSE West & North West
16/06/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
16/06/2025,Roscommon University Hospital,,,,,2,,,HSE West & North West
16/06/2025,Sligo University Hospital,7,8,15,12,23,,,HSE West & North West
16/06/2025,HSE West and North West Total,29,36,65,63,111,14,0,
16/06/2025,National Total,164,108,272,306,376,44,1,
17/06/2025,Cavan General Hospital,4,0,4,4,2,,,HSE Dublin & North East
17/06/2025,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
17/06/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/06/2025,Mater Misericordiae University Hospital,21,0,21,25,10,,,HSE Dublin & North East
17/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
17/06/2025,Our Lady of Lourdes Hospital,12,0,12,31,11,,,HSE Dublin & North East
17/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
17/06/2025,HSE Dublin and North East Total,40,0,40,66,44,0,0,
17/06/2025,CHI at Tallaght,0,1,1,0,0,,,HSE Dublin & Midlands
17/06/2025,CHI at Temple Street,3,0,3,0,3,,,HSE Dublin & Midlands
17/06/2025,MRH Mullingar,6,3,9,11,2,,,HSE Dublin & Midlands
17/06/2025,MRH Portlaoise,2,0,2,0,5,,,HSE Dublin & Midlands
17/06/2025,MRH Tullamore,0,0,0,30,9,,,HSE Dublin & Midlands
17/06/2025,Naas General Hospital,8,2,10,9,8,1,,HSE Dublin & Midlands
17/06/2025,St. James's Hospital,6,0,6,0,20,,,HSE Dublin & Midlands
17/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,,HSE Dublin & Midlands
17/06/2025,Tallaght University Hospital,18,5,23,24,7,9,,HSE Dublin & Midlands
17/06/2025,HSE Dublin and Midlands Total,43,11,54,74,60,10,0,
17/06/2025,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
17/06/2025,St Luke's General Hospital Kilkenny,4,5,9,8,7,,,
17/06/2025,St. Michael's Hospital,,,,,6,,,HSE Dublin & South East
17/06/2025,St. Vincent's University Hospital,19,0,19,22,14,,,HSE Dublin & South East
17/06/2025,Tipperary University Hospital,2,0,2,4,7,,,HSE Dublin & South East
17/06/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
17/06/2025,Wexford General Hospital,0,3,3,17,9,,,HSE Dublin & South East
17/06/2025,HSE Dublin and South East Total,25,8,33,51,77,0,0,
