Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
13/01/2023,Connolly Hospital,5,0,5,28,7,,,HSE Dublin & North East
13/01/2023,Mater Misericordiae University Hospital,19,,19,0,42,3,,HSE Dublin & North East
13/01/2023,Our Lady of Lourdes Hospital,2,2,4,19,32,,,HSE Dublin & North East
13/01/2023,Our Lady's Hospital Navan,0,0,0,21,5,,,HSE Dublin & North East
13/01/2023,CHI at Crumlin,7,,7,,,,,HSE Dublin & Midlands
13/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
13/01/2023,HSE Dublin and North East Total,48,4,52,100,113,4,0,
13/01/2023,MRH Mullingar,10,0,10,0,0,2,,HSE Dublin & Midlands
13/01/2023,MRH Portlaoise,0,,0,7,8,,,HSE Dublin & Midlands
13/01/2023,MRH Tullamore,0,,0,2,5,,,HSE Dublin & Midlands
13/01/2023,Naas General Hospital,10,5,15,14,11,1,,HSE Dublin & Midlands
13/01/2023,St. James's Hospital,23,0,23,0,55,1,,HSE Dublin & Midlands
13/01/2023,Tallaght University Hospital,45,0,45,0,40,15,,HSE Dublin & Midlands
13/01/2023,St Luke's General Hospital Kilkenny,14,1,15,33,13,3,,
13/01/2023,St. Vincent's University Hospital,28,,28,21,49,6,,HSE Dublin & South East
13/01/2023,Tipperary University Hospital,3,,3,20,13,2,,HSE Dublin & South East
13/01/2023,HSE Dublin and Midlands Total,134,6,140,97,194,30,0,
13/01/2023,Wexford General Hospital,8,1,9,25,11,,,HSE Dublin & South East
13/01/2023,Cork University Hospital,25,3,28,20,31,1,,HSE South West
13/01/2023,Mercy University Hospital,18,0,18,8,19,5,,HSE South West
13/01/2023,UH Kerry,13,0,13,20,16,5,,HSE South West
13/01/2023,UH Limerick,2,11,13,47,15,1,,HSE Mid West
13/01/2023,Galway University Hospital,19,,19,8,16,2,,HSE West & North West
13/01/2023,Letterkenny University Hospital,10,5,15,4,18,3,,HSE West & North West
13/01/2023,HSE Dublin and South East Total,95,20,115,176,140,17,0,
13/01/2023,Portiuncula University Hospital,7,0,7,12,7,,,HSE West & North West
13/01/2023,Sligo University Hospital,7,6,13,7,11,1,,HSE West & North West
13/01/2023,National Total,296,40,336,397,477,53,Unnamed: 20_level_1,
14/01/2023,Cavan General Hospital,2,0,2,8,5,,,HSE Dublin & North East
14/01/2023,Connolly Hospital,0,0,0,24,7,,,HSE Dublin & North East
14/01/2023,Mater Misericordiae University Hospital,6,,6,0,39,,,HSE Dublin & North East
14/01/2023,Our Lady of Lourdes Hospital,4,0,4,9,32,,,HSE Dublin & North East
14/01/2023,Our Lady's Hospital Navan,0,,0,19,5,,,HSE Dublin & North East
14/01/2023,CHI at Crumlin,4,,4,,2,,,HSE Dublin & Midlands
14/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
14/01/2023,HSE Dublin and North East Total,16,0,16,74,110,0,0,
14/01/2023,MRH Mullingar,2,0,2,0,0,,,HSE Dublin & Midlands
14/01/2023,MRH Portlaoise,0,0,0,5,8,,,HSE Dublin & Midlands
14/01/2023,MRH Tullamore,0,0,0,0,4,,,HSE Dublin & Midlands
14/01/2023,Naas General Hospital,15,,15,0,12,4,,HSE Dublin & Midlands
14/01/2023,St. James's Hospital,18,0,18,0,54,1,,HSE Dublin & Midlands
14/01/2023,Tallaght University Hospital,26,0,26,12,39,4,,HSE Dublin & Midlands
14/01/2023,St Luke's General Hospital Kilkenny,1,6,7,16,12,,,
14/01/2023,St. Vincent's University Hospital,26,0,26,0,49,2,,HSE Dublin & South East
14/01/2023,Tipperary University Hospital,2,0,2,12,7,,,HSE Dublin & South East
14/01/2023,HSE Dublin and Midlands Total,93,6,99,45,187,11,0,
14/01/2023,Wexford General Hospital,1,0,1,18,12,,,HSE Dublin & South East
14/01/2023,Cork University Hospital,22,0,22,14,33,2,,HSE South West
14/01/2023,Mercy University Hospital,10,,10,8,21,,,HSE South West
14/01/2023,UH Kerry,12,0,12,14,20,2,,HSE South West
14/01/2023,UH Limerick,4,5,9,29,15,,,HSE Mid West
14/01/2023,Galway University Hospital,13,1,14,21,16,1,,HSE West & North West
14/01/2023,Letterkenny University Hospital,15,,15,4,17,1,,HSE West & North West
14/01/2023,HSE Dublin and South East Total,77,6,83,133,153,6,0,
14/01/2023,Portiuncula University Hospital,4,0,4,6,7,1,,HSE West & North West
14/01/2023,Sligo University Hospital,7,8,15,8,11,6,,HSE West & North West
14/01/2023,National Total,206,25,231,271,480,27,Unnamed: 20_level_1,
15/01/2023,Cavan General Hospital,1,1,2,9,5,,,HSE Dublin & North East
15/01/2023,Connolly Hospital,0,,0,21,7,,,HSE Dublin & North East
15/01/2023,Mater Misericordiae University Hospital,11,,11,0,39,,,HSE Dublin & North East
15/01/2023,Our Lady of Lourdes Hospital,9,1,10,11,32,,,HSE Dublin & North East
15/01/2023,Our Lady's Hospital Navan,0,,0,17,5,,,HSE Dublin & North East
15/01/2023,CHI at Crumlin,2,,2,,2,,,HSE Dublin & Midlands
15/01/2023,CHI at Tallaght,1,,1,,0,,,HSE Dublin & Midlands
15/01/2023,HSE Dublin and North East Total,27,2,29,84,110,0,0,
15/01/2023,MRH Mullingar,6,0,6,0,0,,,HSE Dublin & Midlands
15/01/2023,MRH Portlaoise,0,0,0,7,8,,,HSE Dublin & Midlands
15/01/2023,MRH Tullamore,0,0,0,0,4,,,HSE Dublin & Midlands
15/01/2023,Naas General Hospital,16,4,20,0,12,7,,HSE Dublin & Midlands
15/01/2023,St. James's Hospital,5,0,5,0,54,,,HSE Dublin & Midlands
15/01/2023,Tallaght University Hospital,24,0,24,12,39,10,,HSE Dublin & Midlands
15/01/2023,St Luke's General Hospital Kilkenny,13,6,19,15,12,8,,
15/01/2023,St. Vincent's University Hospital,11,,11,35,49,4,,HSE Dublin & South East
15/01/2023,Tipperary University Hospital,5,0,5,12,7,,,HSE Dublin & South East
15/01/2023,HSE Dublin and Midlands Total,86,10,96,81,187,29,0,
15/01/2023,Wexford General Hospital,4,1,5,17,12,,,HSE Dublin & South East
15/01/2023,Cork University Hospital,10,2,12,23,33,1,,HSE South West
15/01/2023,Mercy University Hospital,8,,8,8,21,,,HSE South West
15/01/2023,UH Kerry,13,0,13,14,20,4,,HSE South West
15/01/2023,UH Limerick,1,24,25,22,15,,,HSE Mid West
15/01/2023,Galway University Hospital,14,0,14,22,16,3,,HSE West & North West
15/01/2023,Letterkenny University Hospital,14,,14,6,17,4,,HSE West & North West
15/01/2023,HSE Dublin and South East Total,64,27,91,141,153,12,0,
15/01/2023,Portiuncula University Hospital,3,,3,9,7,,,HSE West & North West
15/01/2023,Sligo University Hospital,4,11,15,10,11,7,,HSE West & North West
15/01/2023,National Total,200,56,256,339,480,52,Unnamed: 20_level_1,
16/01/2023,Cavan General Hospital,6,1,7,3,5,,,HSE Dublin & North East
16/01/2023,Connolly Hospital,0,0,0,27,7,,,HSE Dublin & North East
16/01/2023,Mater Misericordiae University Hospital,22,,22,0,39,5,,HSE Dublin & North East
16/01/2023,Our Lady of Lourdes Hospital,14,2,16,17,32,,,HSE Dublin & North East
16/01/2023,Our Lady's Hospital Navan,0,0,0,16,5,,,HSE Dublin & North East
16/01/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
16/01/2023,CHI at Tallaght,1,,1,,0,,,HSE Dublin & Midlands
16/01/2023,HSE Dublin and North East Total,52,3,55,63,110,5,0,
16/01/2023,MRH Mullingar,6,,6,0,0,,,HSE Dublin & Midlands
16/01/2023,MRH Portlaoise,0,0,0,5,8,,,HSE Dublin & Midlands
16/01/2023,MRH Tullamore,0,0,0,6,4,,,HSE Dublin & Midlands
16/01/2023,Naas General Hospital,17,5,22,13,12,7,,HSE Dublin & Midlands
16/01/2023,St. James's Hospital,10,0,10,0,54,,,HSE Dublin & Midlands
16/01/2023,Tallaght University Hospital,23,0,23,8,45,9,,HSE Dublin & Midlands
16/01/2023,St Luke's General Hospital Kilkenny,20,4,24,38,12,14,,
16/01/2023,St. Vincent's University Hospital,14,,14,35,49,1,,HSE Dublin & South East
16/01/2023,Tipperary University Hospital,2,0,2,15,7,,,HSE Dublin & South East
16/01/2023,HSE Dublin and Midlands Total,99,9,108,120,193,32,0,
16/01/2023,Wexford General Hospital,11,3,14,22,12,2,,HSE Dublin & South East
16/01/2023,Cork University Hospital,24,3,27,22,33,2,,HSE South West
16/01/2023,Mercy University Hospital,6,0,6,8,21,,,HSE South West
16/01/2023,UH Kerry,16,0,16,27,20,5,,HSE South West
16/01/2023,UH Limerick,4,24,28,51,14,,,HSE Mid West
16/01/2023,Galway University Hospital,16,4,20,35,16,5,,HSE West & North West
16/01/2023,Letterkenny University Hospital,29,,29,21,17,6,,HSE West & North West
16/01/2023,HSE Dublin and South East Total,106,34,140,226,152,20,0,
16/01/2023,Portiuncula University Hospital,5,0,5,12,7,1,,HSE West & North West
16/01/2023,Sligo University Hospital,4,17,21,10,11,12,,HSE West & North West
16/01/2023,National Total,278,72,350,447,485,80,Unnamed: 20_level_1,
17/01/2023,Cavan General Hospital,2,1,3,2,5,,,HSE Dublin & North East
17/01/2023,Connolly Hospital,0,,0,24,7,,,HSE Dublin & North East
17/01/2023,Mater Misericordiae University Hospital,30,,30,0,39,4,,HSE Dublin & North East
17/01/2023,Our Lady of Lourdes Hospital,12,2,14,20,32,,,HSE Dublin & North East
17/01/2023,Our Lady's Hospital Navan,5,0,5,17,9,,,HSE Dublin & North East
17/01/2023,CHI at Crumlin,2,,2,,2,,,HSE Dublin & Midlands
17/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
17/01/2023,HSE Dublin and North East Total,62,3,65,63,115,4,0,
17/01/2023,MRH Mullingar,9,,9,0,0,,,HSE Dublin & Midlands
17/01/2023,MRH Portlaoise,4,0,4,0,8,,,HSE Dublin & Midlands
17/01/2023,MRH Tullamore,0,0,0,3,3,,,HSE Dublin & Midlands
17/01/2023,Naas General Hospital,15,5,20,13,12,6,,HSE Dublin & Midlands
17/01/2023,St. James's Hospital,31,0,31,0,54,,,HSE Dublin & Midlands
17/01/2023,Tallaght University Hospital,27,0,27,12,45,8,,HSE Dublin & Midlands
17/01/2023,St Luke's General Hospital Kilkenny,19,8,27,38,12,16,,
17/01/2023,St. Vincent's University Hospital,24,0,24,21,45,1,,HSE Dublin & South East
17/01/2023,Tipperary University Hospital,2,,2,12,6,1,,HSE Dublin & South East
17/01/2023,HSE Dublin and Midlands Total,142,13,155,99,187,32,0,
17/01/2023,Wexford General Hospital,5,3,8,23,11,1,,HSE Dublin & South East
17/01/2023,Cork University Hospital,28,9,37,32,44,3,,HSE South West
17/01/2023,Mercy University Hospital,12,0,12,11,20,1,,HSE South West
17/01/2023,UH Kerry,20,0,20,26,19,6,,HSE South West
17/01/2023,UH Limerick,7,15,22,54,14,1,,HSE Mid West
17/01/2023,Galway University Hospital,24,5,29,0,14,1,,HSE West & North West
17/01/2023,Letterkenny University Hospital,29,,29,16,19,8,,HSE West & North West
17/01/2023,HSE Dublin and South East Total,125,32,157,203,162,21,0,
17/01/2023,Portiuncula University Hospital,11,0,11,10,6,1,,HSE West & North West
17/01/2023,Sligo University Hospital,7,12,19,7,11,6,,HSE West & North West
17/01/2023,National Total,361,69,430,396,493,70,Unnamed: 20_level_1,
18/01/2023,Cavan General Hospital,0,1,1,2,5,,,HSE Dublin & North East
18/01/2023,Connolly Hospital,0,0,0,20,7,,,HSE Dublin & North East
18/01/2023,Mater Misericordiae University Hospital,34,,34,0,39,13,,HSE Dublin & North East
18/01/2023,Our Lady of Lourdes Hospital,14,1,15,17,30,,,HSE Dublin & North East
18/01/2023,Our Lady's Hospital Navan,2,,2,16,9,,,HSE Dublin & North East
18/01/2023,CHI at Crumlin,14,0,14,,2,,,HSE Dublin & Midlands
18/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
18/01/2023,HSE Dublin and North East Total,74,2,76,55,114,13,0,
18/01/2023,MRH Mullingar,11,0,11,0,0,,,HSE Dublin & Midlands
18/01/2023,MRH Portlaoise,0,0,0,0,10,,,HSE Dublin & Midlands
18/01/2023,MRH Tullamore,0,0,0,5,5,,,HSE Dublin & Midlands
18/01/2023,Naas General Hospital,17,5,22,13,14,,,HSE Dublin & Midlands
18/01/2023,St. James's Hospital,31,0,31,0,59,4,,HSE Dublin & Midlands
18/01/2023,Tallaght University Hospital,31,0,31,12,47,4,,HSE Dublin & Midlands
18/01/2023,St Luke's General Hospital Kilkenny,15,6,21,16,11,7,,
18/01/2023,St. Vincent's University Hospital,27,0,27,23,52,5,,HSE Dublin & South East
18/01/2023,Tipperary University Hospital,4,,4,12,6,1,,HSE Dublin & South East
18/01/2023,HSE Dublin and Midlands Total,147,11,158,81,206,23,0,
18/01/2023,Wexford General Hospital,10,4,14,28,11,,,HSE Dublin & South East
18/01/2023,Cork University Hospital,29,9,38,25,40,,,HSE South West
18/01/2023,Mercy University Hospital,15,0,15,10,19,,,HSE South West
18/01/2023,UH Kerry,10,0,10,11,18,2,,HSE South West
18/01/2023,UH Limerick,9,27,36,23,17,,,HSE Mid West
18/01/2023,Galway University Hospital,26,10,36,0,15,6,,HSE West & North West
18/01/2023,Letterkenny University Hospital,17,9,26,15,20,5,,HSE West & North West
18/01/2023,HSE Dublin and South East Total,116,59,175,155,160,13,0,
18/01/2023,Portiuncula University Hospital,7,0,7,12,6,,,HSE West & North West
18/01/2023,Sligo University Hospital,8,13,21,8,11,7,,HSE West & North West
18/01/2023,National Total,357,94,451,327,512,64,Unnamed: 20_level_1,
19/01/2023,Cavan General Hospital,0,1,1,0,5,,,HSE Dublin & North East
19/01/2023,Connolly Hospital,0,0,0,20,7,,,HSE Dublin & North East
19/01/2023,Mater Misericordiae University Hospital,24,,24,0,36,11,,HSE Dublin & North East
19/01/2023,Our Lady of Lourdes Hospital,4,1,5,20,31,,,HSE Dublin & North East
19/01/2023,Our Lady's Hospital Navan,3,0,3,17,9,,,HSE Dublin & North East
19/01/2023,CHI at Crumlin,13,,13,,2,,,HSE Dublin & Midlands
19/01/2023,CHI at Tallaght,4,0,4,,0,,,HSE Dublin & Midlands
19/01/2023,HSE Dublin and North East Total,63,2,65,57,110,11,0,
19/01/2023,MRH Mullingar,13,0,13,12,0,2,,HSE Dublin & Midlands
19/01/2023,MRH Portlaoise,1,0,1,0,10,,,HSE Dublin & Midlands
19/01/2023,MRH Tullamore,0,0,0,5,5,,,HSE Dublin & Midlands
19/01/2023,Naas General Hospital,7,4,11,13,16,,,HSE Dublin & Midlands
19/01/2023,St. James's Hospital,20,0,20,0,66,,,HSE Dublin & Midlands
19/01/2023,Tallaght University Hospital,31,0,31,6,44,12,,HSE Dublin & Midlands
19/01/2023,St Luke's General Hospital Kilkenny,12,7,19,17,15,10,,
19/01/2023,St. Vincent's University Hospital,30,,30,30,51,4,,HSE Dublin & South East
19/01/2023,Tipperary University Hospital,6,,6,12,10,,,HSE Dublin & South East
19/01/2023,HSE Dublin and Midlands Total,128,11,139,95,219,29,0,
19/01/2023,Wexford General Hospital,3,7,10,18,11,6,,HSE Dublin & South East
19/01/2023,Cork University Hospital,22,9,31,24,40,,,HSE South West
19/01/2023,Mercy University Hospital,23,,23,7,21,9,,HSE South West
19/01/2023,UH Kerry,12,0,12,10,14,,,HSE South West
19/01/2023,UH Limerick,10,19,29,39,15,1,,HSE Mid West
19/01/2023,Galway University Hospital,32,8,40,35,15,10,,HSE West & North West
19/01/2023,Letterkenny University Hospital,11,7,18,12,18,4,,HSE West & North West
19/01/2023,HSE Dublin and South East Total,113,50,163,185,164,30,0,
19/01/2023,Portiuncula University Hospital,7,0,7,10,8,1,,HSE West & North West
19/01/2023,Sligo University Hospital,5,9,14,8,11,3,,HSE West & North West
19/01/2023,National Total,319,81,400,372,525,78,Unnamed: 20_level_1,
20/01/2023,Cavan General Hospital,-1,1,0,0,5,,,HSE Dublin & North East
20/01/2023,Connolly Hospital,0,0,0,21,7,,,HSE Dublin & North East
20/01/2023,Mater Misericordiae University Hospital,24,,24,0,34,7,,HSE Dublin & North East
20/01/2023,Our Lady of Lourdes Hospital,-2,2,0,9,29,,,HSE Dublin & North East
20/01/2023,Our Lady's Hospital Navan,4,0,4,17,7,,,HSE Dublin & North East
20/01/2023,CHI at Crumlin,15,,15,9,2,,,HSE Dublin & Midlands
20/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
20/01/2023,HSE Dublin and North East Total,58,3,61,56,104,7,0,
20/01/2023,MRH Mullingar,9,0,9,0,0,1,,HSE Dublin & Midlands
20/01/2023,MRH Portlaoise,0,0,0,0,8,,,HSE Dublin & Midlands
20/01/2023,MRH Tullamore,0,0,0,14,5,,,HSE Dublin & Midlands
20/01/2023,Naas General Hospital,12,,12,4,14,1,,HSE Dublin & Midlands
20/01/2023,St. James's Hospital,25,,25,0,68,3,,HSE Dublin & Midlands
20/01/2023,Tallaght University Hospital,18,,18,12,47,4,,HSE Dublin & Midlands
20/01/2023,St Luke's General Hospital Kilkenny,9,6,15,13,13,8,,
20/01/2023,St. Vincent's University Hospital,30,,30,21,50,1,,HSE Dublin & South East
20/01/2023,Tipperary University Hospital,9,,9,0,7,2,,HSE Dublin & South East
20/01/2023,HSE Dublin and Midlands Total,118,6,124,64,214,21,0,
20/01/2023,Wexford General Hospital,4,7,11,12,11,7,,HSE Dublin & South East
20/01/2023,Cork University Hospital,20,8,28,21,47,,,HSE South West
20/01/2023,Mercy University Hospital,17,,17,8,22,1,,HSE South West
20/01/2023,UH Kerry,8,.,8,20,14,,,HSE South West
20/01/2023,UH Limerick,8,26,34,48,13,2,,HSE Mid West
20/01/2023,Galway University Hospital,22,13,35,21,15,9,,HSE West & North West
20/01/2023,Letterkenny University Hospital,9,6,15,6,22,4,,HSE West & North West
20/01/2023,HSE Dublin and South East Total,88,60,148,172,171,23,0,
20/01/2023,Portiuncula University Hospital,10,0,10,12,8,1,,HSE West & North West
20/01/2023,Sligo University Hospital,1,4,5,8,11,2,,HSE West & North West
20/01/2023,National Total,282,81,363,326,521,61,Unnamed: 20_level_1,
21/01/2023,Cavan General Hospital,0,0,0,5,1,,,HSE Dublin & North East
21/01/2023,Connolly Hospital,0,0,0,15,8,,,HSE Dublin & North East
21/01/2023,Mater Misericordiae University Hospital,2,,2,0,40,,,HSE Dublin & North East
21/01/2023,Our Lady of Lourdes Hospital,0,0,0,8,32,,,HSE Dublin & North East
21/01/2023,Our Lady's Hospital Navan,0,0,0,17,8,,,HSE Dublin & North East
21/01/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
21/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
21/01/2023,HSE Dublin and North East Total,5,0,5,71,110,0,0,
21/01/2023,MRH Mullingar,4,0,4,0,0,,,HSE Dublin & Midlands
21/01/2023,MRH Portlaoise,4,0,4,0,8,,,HSE Dublin & Midlands
21/01/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
21/01/2023,Naas General Hospital,2,0,2,0,14,,,HSE Dublin & Midlands
21/01/2023,St. James's Hospital,5,0,5,0,65,,,HSE Dublin & Midlands
21/01/2023,Tallaght University Hospital,11,0,11,6,46,,,HSE Dublin & Midlands
21/01/2023,St Luke's General Hospital Kilkenny,7,,7,22,10,,,
21/01/2023,St. Vincent's University Hospital,11,0,11,21,47,4,,HSE Dublin & South East
21/01/2023,Tipperary University Hospital,0,,0,12,8,,,HSE Dublin & South East
21/01/2023,HSE Dublin and Midlands Total,51,0,51,61,205,6,0,
21/01/2023,Wexford General Hospital,3,1,4,5,11,,,HSE Dublin & South East
21/01/2023,Cork University Hospital,14,4,18,20,44,,,HSE South West
21/01/2023,Mercy University Hospital,6,0,6,7,20,,,HSE South West
21/01/2023,UH Kerry,8,0,8,0,12,,,HSE South West
21/01/2023,UH Limerick,8,2,10,13,12,,,HSE Mid West
21/01/2023,Galway University Hospital,15,4,19,21,19,2,,HSE West & North West
21/01/2023,Letterkenny University Hospital,11,4,15,0,22,2,,HSE West & North West
21/01/2023,HSE Dublin and South East Total,65,15,80,87,171,4,0,
21/01/2023,Portiuncula University Hospital,7,,7,9,10,,,HSE West & North West
21/01/2023,Sligo University Hospital,0,3,3,1,10,2,,HSE West & North West
21/01/2023,National Total,130,24,154,234,519,13,Unnamed: 20_level_1,
22/01/2023,Cavan General Hospital,3,0,3,8,1,,,HSE Dublin & North East
22/01/2023,Connolly Hospital,0,0,0,17,8,,,HSE Dublin & North East
22/01/2023,Mater Misericordiae University Hospital,5,,5,0,40,,,HSE Dublin & North East
22/01/2023,Our Lady of Lourdes Hospital,0,0,0,11,32,,,HSE Dublin & North East
22/01/2023,Our Lady's Hospital Navan,0,0,0,13,8,,,HSE Dublin & North East
22/01/2023,CHI at Crumlin,3,,3,,2,,,HSE Dublin & Midlands
22/01/2023,CHI at Tallaght,0,,0,,0,,,HSE Dublin & Midlands
22/01/2023,HSE Dublin and North East Total,19,0,19,75,110,0,0,
22/01/2023,MRH Mullingar,10,,10,0,0,1,,HSE Dublin & Midlands
22/01/2023,MRH Portlaoise,1,0,1,0,8,,,HSE Dublin & Midlands
22/01/2023,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
22/01/2023,Naas General Hospital,9,1,10,0,14,,,HSE Dublin & Midlands
22/01/2023,St. James's Hospital,1,0,1,0,65,,,HSE Dublin & Midlands
22/01/2023,Tallaght University Hospital,18,0,18,6,46,1,,HSE Dublin & Midlands
22/01/2023,St Luke's General Hospital Kilkenny,6,1,7,26,10,2,,
22/01/2023,St. Vincent's University Hospital,5,0,5,21,47,,,HSE Dublin & South East
22/01/2023,Tipperary University Hospital,2,,2,12,8,,,HSE Dublin & South East
22/01/2023,HSE Dublin and Midlands Total,61,2,63,65,205,5,0,
22/01/2023,Wexford General Hospital,2,1,3,8,11,,,HSE Dublin & South East
22/01/2023,Cork University Hospital,22,4,26,22,44,,,HSE South West
22/01/2023,Mercy University Hospital,5,0,5,8,20,,,HSE South West
22/01/2023,UH Kerry,9,0,9,0,12,2,,HSE South West
22/01/2023,UH Limerick,9,22,31,27,12,,,HSE Mid West
22/01/2023,Galway University Hospital,11,2,13,14,19,2,,HSE West & North West
22/01/2023,Letterkenny University Hospital,21,10,31,0,22,4,,HSE West & North West
22/01/2023,HSE Dublin and South East Total,79,39,118,103,171,8,0,
22/01/2023,Portiuncula University Hospital,6,0,6,14,10,,,HSE West & North West
22/01/2023,Sligo University Hospital,6,,6,4,10,2,,HSE West & North West
22/01/2023,National Total,178,47,225,266,519,18,Unnamed: 20_level_1,
23/01/2023,Cavan General Hospital,3,0,3,2,1,,,HSE Dublin & North East
23/01/2023,Connolly Hospital,0,0,0,20,8,,,HSE Dublin & North East
23/01/2023,Mater Misericordiae University Hospital,12,,12,0,40,,,HSE Dublin & North East
23/01/2023,Our Lady of Lourdes Hospital,5,0,5,12,32,,,HSE Dublin & North East
23/01/2023,Our Lady's Hospital Navan,6,0,6,16,8,,,HSE Dublin & North East
23/01/2023,CHI at Crumlin,9,,9,,2,,,HSE Dublin & Midlands
23/01/2023,CHI at Tallaght,1,0,1,,0,,,HSE Dublin & Midlands
