Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
11/06/2024,Wexford General Hospital,5,0,5,10,7,,
11/06/2024,HSE Dublin and South East Total,43,0,43,109,78,5,0
11/06/2024,Bantry General Hospital,,,,,4,,
11/06/2024,Cork University Hospital,12,1,13,21,38,3,
11/06/2024,Mallow General Hospital,,,,,3,,
11/06/2024,Mercy University Hospital,22,4,26,11,12,6,
11/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
11/06/2024,UH Kerry,24,7,31,8,21,8,2
11/06/2024,HSE South West Total,58,12,70,40,82,17,2
11/06/2024,Ennis Hospital,,,,,5,,
11/06/2024,Nenagh Hospital,,,,,4,,
11/06/2024,St. John's Hospital Limerick,,,,,1,,
11/06/2024,UH Limerick,11,32,43,26,8,9,2
11/06/2024,HSE Mid West Total,11,32,43,26,18,9,2
11/06/2024,Galway University Hospital,26,13,39,21,35,10,1
11/06/2024,Letterkenny University Hospital,11,2,13,0,23,1,
11/06/2024,Mayo University Hospital,1,9,10,0,7,1,
11/06/2024,Portiuncula University Hospital,1,0,1,0,4,,
11/06/2024,Roscommon University Hospital,,,,,3,,
11/06/2024,Sligo University Hospital,8,16,24,11,28,7,
11/06/2024,HSE West and North West Total,47,40,87,32,100,19,1
11/06/2024,National Total,289,88,377,322,394,60,5
12/06/2024,Beaumont Hospital,7,0,7,3,11,,
12/06/2024,Cavan General Hospital,1,0,1,0,0,,
12/06/2024,Connolly Hospital,0,0,0,0,4,,
12/06/2024,Louth County Hospital,,,,,0,,
12/06/2024,Mater Misericordiae University Hospital,29,0,29,21,12,,
12/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
12/06/2024,Our Lady of Lourdes Hospital,22,0,22,26,1,,
12/06/2024,Our Lady's Hospital Navan,5,0,5,11,1,,
12/06/2024,HSE Dublin and North East Total,64,0,64,61,31,0,0
12/06/2024,CHI at Crumlin,2,,2,0,3,,
12/06/2024,CHI at Tallaght,0,0,0,0,1,,
12/06/2024,CHI at Temple Street,1,,1,0,3,,
12/06/2024,MRH Mullingar,3,3,6,7,0,,
12/06/2024,MRH Portlaoise,4,0,4,10,7,,
12/06/2024,MRH Tullamore,0,0,0,24,5,,
12/06/2024,Naas General Hospital,13,4,17,5,10,4,
12/06/2024,St. James's Hospital,20,0,20,16,37,2,
12/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
12/06/2024,Tallaght University Hospital,25,7,32,19,15,7,
12/06/2024,HSE Dublin and Midlands Total,68,14,82,81,81,13,0
12/06/2024,National Rehabilitation Hospital,,,,,6,,
12/06/2024,St. Columcille's Hospital,,,,,4,,
12/06/2024,St Luke's General Hospital Kilkenny,2,0,2,34,10,,
12/06/2024,St. Michael's Hospital,,,,,4,,
12/06/2024,St. Vincent's University Hospital,22,0,22,50,22,2,1
12/06/2024,Tipperary University Hospital,5,0,5,7,15,3,
12/06/2024,UH Waterford,0,0,0,0,16,,
12/06/2024,Wexford General Hospital,7,8,15,16,6,4,
12/06/2024,HSE Dublin and South East Total,36,8,44,107,83,9,1
12/06/2024,Bantry General Hospital,,,,,3,,
12/06/2024,Cork University Hospital,9,1,10,17,42,1,
12/06/2024,Mallow General Hospital,,,,,4,,
12/06/2024,Mercy University Hospital,18,4,22,11,11,7,2
12/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
12/06/2024,UH Kerry,20,7,27,8,24,3,
12/06/2024,HSE South West Total,47,12,59,36,88,11,2
12/06/2024,Ennis Hospital,,,,,6,,
12/06/2024,Nenagh Hospital,,,,,4,,
12/06/2024,St. John's Hospital Limerick,,,,,1,,
12/06/2024,UH Limerick,13,32,45,28,9,6,
12/06/2024,HSE Mid West Total,13,32,45,28,20,6,0
12/06/2024,Galway University Hospital,25,15,40,21,39,10,
12/06/2024,Letterkenny University Hospital,10,3,13,10,26,1,
12/06/2024,Mayo University Hospital,3,8,11,0,4,3,
12/06/2024,Portiuncula University Hospital,1,0,1,0,3,,
12/06/2024,Roscommon University Hospital,,,,,3,,
12/06/2024,Sligo University Hospital,9,15,24,17,26,8,
12/06/2024,HSE West and North West Total,48,41,89,48,101,22,0
12/06/2024,National Total,276,107,383,361,404,61,3
13/06/2024,Beaumont Hospital,0,0,0,0,14,,
13/06/2024,Cavan General Hospital,2,0,2,0,0,,
13/06/2024,Connolly Hospital,0,0,0,0,4,,
13/06/2024,Louth County Hospital,,,,,0,,
13/06/2024,Mater Misericordiae University Hospital,33,0,33,19,13,1,
13/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
13/06/2024,Our Lady of Lourdes Hospital,20,0,20,26,1,,
13/06/2024,Our Lady's Hospital Navan,3,0,3,10,1,,
13/06/2024,HSE Dublin and North East Total,58,0,58,55,35,1,0
13/06/2024,CHI at Crumlin,6,,6,0,3,,
13/06/2024,CHI at Tallaght,0,0,0,,1,,
13/06/2024,CHI at Temple Street,1,,1,0,3,,
13/06/2024,MRH Mullingar,7,0,7,7,0,,
13/06/2024,MRH Portlaoise,9,0,9,10,7,,
13/06/2024,MRH Tullamore,0,0,0,15,5,,
13/06/2024,Naas General Hospital,6,0,6,5,9,,
13/06/2024,St. James's Hospital,20,0,20,16,37,1,
13/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
13/06/2024,Tallaght University Hospital,16,12,28,19,15,12,1
13/06/2024,HSE Dublin and Midlands Total,65,12,77,72,80,13,1
13/06/2024,National Rehabilitation Hospital,,,,,6,,
13/06/2024,St. Columcille's Hospital,,,,,4,,
13/06/2024,St Luke's General Hospital Kilkenny,11,0,11,44,9,,
13/06/2024,St. Michael's Hospital,,,,,4,,
13/06/2024,St. Vincent's University Hospital,14,0,14,50,22,,
13/06/2024,Tipperary University Hospital,2,0,2,3,15,1,
13/06/2024,UH Waterford,0,0,0,0,16,,
13/06/2024,Wexford General Hospital,7,9,16,16,7,2,
13/06/2024,HSE Dublin and South East Total,34,9,43,113,83,3,0
13/06/2024,Bantry General Hospital,,,,,3,,
13/06/2024,Cork University Hospital,16,3,19,23,43,1,
13/06/2024,Mallow General Hospital,,,,,3,,
13/06/2024,Mercy University Hospital,14,4,18,11,12,9,
13/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
13/06/2024,UH Kerry,19,7,26,8,24,8,
13/06/2024,HSE South West Total,49,14,63,42,89,18,0
13/06/2024,Ennis Hospital,,,,,5,,
13/06/2024,Nenagh Hospital,,,,,3,,
13/06/2024,St. John's Hospital Limerick,,,,,1,,
13/06/2024,UH Limerick,23,23,46,36,9,5,3
13/06/2024,HSE Mid West Total,23,23,46,36,18,5,3
13/06/2024,Galway University Hospital,27,14,41,21,34,10,
13/06/2024,Letterkenny University Hospital,15,11,26,17,22,1,
13/06/2024,Mayo University Hospital,5,8,13,0,5,3,
13/06/2024,Portiuncula University Hospital,0,0,0,0,5,,
13/06/2024,Roscommon University Hospital,,,,,3,,
13/06/2024,Sligo University Hospital,14,15,29,12,26,8,5
13/06/2024,HSE West and North West Total,61,48,109,50,95,22,5
13/06/2024,National Total,290,106,396,368,400,62,9
14/06/2024,Beaumont Hospital,5,0,5,0,12,,
14/06/2024,Cavan General Hospital,2,0,2,0,0,,
14/06/2024,Connolly Hospital,0,0,0,0,4,,
14/06/2024,Louth County Hospital,,,,,0,,
14/06/2024,Mater Misericordiae University Hospital,11,0,11,20,13,,
14/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
14/06/2024,Our Lady of Lourdes Hospital,21,0,21,27,1,,
14/06/2024,Our Lady's Hospital Navan,3,0,3,7,1,,
14/06/2024,HSE Dublin and North East Total,42,0,42,54,33,0,0
14/06/2024,CHI at Crumlin,1,,1,0,3,,
14/06/2024,CHI at Tallaght,0,0,0,0,1,,
14/06/2024,CHI at Temple Street,0,,0,,3,,
14/06/2024,MRH Mullingar,4,0,4,7,0,,
14/06/2024,MRH Portlaoise,3,0,3,0,5,,
14/06/2024,MRH Tullamore,0,0,0,23,6,,
14/06/2024,Naas General Hospital,6,0,6,0,9,1,
14/06/2024,St. James's Hospital,18,0,18,16,43,1,
14/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
14/06/2024,Tallaght University Hospital,25,11,36,19,13,14,
14/06/2024,HSE Dublin and Midlands Total,57,11,68,65,83,16,0
14/06/2024,National Rehabilitation Hospital,,,,,6,,
14/06/2024,St. Columcille's Hospital,,,,,4,,
14/06/2024,St Luke's General Hospital Kilkenny,6,0,6,32,9,,
14/06/2024,St. Michael's Hospital,,,,,4,,
14/06/2024,St. Vincent's University Hospital,12,0,12,50,21,,
14/06/2024,Tipperary University Hospital,10,0,10,7,12,,
14/06/2024,UH Waterford,0,0,0,0,10,,
14/06/2024,Wexford General Hospital,6,9,15,16,8,5,
14/06/2024,HSE Dublin and South East Total,34,9,43,105,74,5,0
14/06/2024,Bantry General Hospital,,,,,6,,
14/06/2024,Cork University Hospital,8,2,10,20,39,1,
14/06/2024,Mallow General Hospital,,,,,3,,
14/06/2024,Mercy University Hospital,16,4,20,11,11,3,
14/06/2024,South Infirmary Victoria University Hospital,,,,,6,,
14/06/2024,UH Kerry,11,3,14,11,24,1,
14/06/2024,HSE South West Total,35,9,44,42,89,5,0
14/06/2024,Ennis Hospital,,,,,2,,
14/06/2024,Nenagh Hospital,,,,,3,,
14/06/2024,St. John's Hospital Limerick,,,,,1,,
14/06/2024,UH Limerick,15,33,48,33,16,7,3
14/06/2024,HSE Mid West Total,15,33,48,33,22,7,3
14/06/2024,Galway University Hospital,33,14,47,22,34,10,
14/06/2024,Letterkenny University Hospital,12,7,19,17,22,4,
14/06/2024,Mayo University Hospital,0,4,4,0,6,2,
14/06/2024,Portiuncula University Hospital,3,0,3,0,5,,
14/06/2024,Roscommon University Hospital,,,,,4,,
14/06/2024,Sligo University Hospital,15,13,28,12,28,11,1
14/06/2024,HSE West and North West Total,63,38,101,51,99,27,1
14/06/2024,National Total,246,100,346,350,400,60,4
15/06/2024,Beaumont Hospital,1,0,1,6,9,,
15/06/2024,Cavan General Hospital,1,0,1,10,0,,
15/06/2024,Connolly Hospital,0,0,0,0,4,,
15/06/2024,Louth County Hospital,,,,,0,,
15/06/2024,Mater Misericordiae University Hospital,0,0,0,11,13,,
15/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
15/06/2024,Our Lady of Lourdes Hospital,10,,10,25,1,,
15/06/2024,Our Lady's Hospital Navan,0,0,0,3,1,,
15/06/2024,HSE Dublin and North East Total,12,0,12,55,30,0,0
15/06/2024,CHI at Crumlin,1,,1,0,3,,
15/06/2024,CHI at Tallaght,0,,0,,1,,
15/06/2024,CHI at Temple Street,0,,0,0,3,,
15/06/2024,MRH Mullingar,1,0,1,6,0,,
15/06/2024,MRH Portlaoise,0,0,0,0,4,,
15/06/2024,MRH Tullamore,0,0,0,15,6,,
15/06/2024,Naas General Hospital,0,0,0,0,7,,
15/06/2024,St. James's Hospital,1,0,1,8,42,,
15/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
15/06/2024,Tallaght University Hospital,25,0,25,15,13,5,
15/06/2024,HSE Dublin and Midlands Total,28,0,28,44,79,5,0
15/06/2024,National Rehabilitation Hospital,,,,,7,,
15/06/2024,St. Columcille's Hospital,,,,,4,,
15/06/2024,St Luke's General Hospital Kilkenny,0,0,0,19,8,,
15/06/2024,St. Michael's Hospital,,,,,4,,
15/06/2024,St. Vincent's University Hospital,2,0,2,50,17,,
15/06/2024,Tipperary University Hospital,0,0,0,5,11,,
15/06/2024,UH Waterford,0,0,0,0,15,,
15/06/2024,Wexford General Hospital,1,0,1,13,7,,
15/06/2024,HSE Dublin and South East Total,3,0,3,87,73,0,0
15/06/2024,Bantry General Hospital,,,,,6,,
15/06/2024,Cork University Hospital,0,0,0,6,40,,
15/06/2024,Mallow General Hospital,,,,,3,,
15/06/2024,Mercy University Hospital,12,3,15,11,8,3,1
15/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
15/06/2024,UH Kerry,9,0,9,8,23,5,
15/06/2024,HSE South West Total,21,3,24,25,84,8,1
15/06/2024,Ennis Hospital,,,,,2,,
15/06/2024,Nenagh Hospital,,,,,3,,
15/06/2024,St. John's Hospital Limerick,,,,,1,,
15/06/2024,UH Limerick,8,15,23,13,16,4,
15/06/2024,HSE Mid West Total,8,15,23,13,22,4,0
15/06/2024,Galway University Hospital,12,8,20,23,32,8,
15/06/2024,Letterkenny University Hospital,10,2,12,4,29,,
15/06/2024,Mayo University Hospital,2,1,3,0,4,2,
15/06/2024,Portiuncula University Hospital,0,0,0,5,5,,
15/06/2024,Roscommon University Hospital,,,,,5,,
15/06/2024,Sligo University Hospital,7,3,10,10,27,2,
15/06/2024,HSE West and North West Total,31,14,45,42,102,12,0
15/06/2024,National Total,103,32,135,266,390,29,1
16/06/2024,Beaumont Hospital,10,0,10,16,9,,
16/06/2024,Cavan General Hospital,3,0,3,10,0,,
16/06/2024,Connolly Hospital,0,0,0,0,4,,
16/06/2024,Louth County Hospital,,,,,0,,
16/06/2024,Mater Misericordiae University Hospital,9,0,9,12,13,,
16/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
16/06/2024,Our Lady of Lourdes Hospital,12,0,12,30,1,,
16/06/2024,Our Lady's Hospital Navan,0,0,0,5,1,,
16/06/2024,HSE Dublin and North East Total,34,0,34,73,30,0,0
16/06/2024,CHI at Crumlin,3,,3,0,3,,
16/06/2024,CHI at Tallaght,0,0,0,0,1,,
16/06/2024,CHI at Temple Street,1,,1,0,3,,
16/06/2024,MRH Mullingar,1,0,1,6,0,,
16/06/2024,MRH Portlaoise,1,0,1,0,4,,
16/06/2024,MRH Tullamore,0,0,0,3,6,,
16/06/2024,Naas General Hospital,0,2,2,0,7,,
16/06/2024,St. James's Hospital,0,0,0,14,42,,
16/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
16/06/2024,Tallaght University Hospital,9,0,9,19,13,,
16/06/2024,HSE Dublin and Midlands Total,15,2,17,42,79,0,0
16/06/2024,National Rehabilitation Hospital,,,,,7,,
16/06/2024,St. Columcille's Hospital,,,,,4,,
16/06/2024,St Luke's General Hospital Kilkenny,2,0,2,35,8,,
16/06/2024,St. Michael's Hospital,,,,,4,,
16/06/2024,St. Vincent's University Hospital,5,0,5,50,17,,
16/06/2024,Tipperary University Hospital,0,0,0,4,11,,
16/06/2024,UH Waterford,0,0,0,0,15,,
16/06/2024,Wexford General Hospital,3,0,3,13,7,,
16/06/2024,HSE Dublin and South East Total,10,0,10,102,73,0,0
16/06/2024,Bantry General Hospital,,,,,6,,
16/06/2024,Cork University Hospital,5,4,9,14,40,,
16/06/2024,Mallow General Hospital,,,,,3,,
16/06/2024,Mercy University Hospital,2,0,2,11,8,1,1
16/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
16/06/2024,UH Kerry,17,0,17,0,23,1,
16/06/2024,HSE South West Total,24,4,28,25,84,2,1
16/06/2024,Ennis Hospital,,,,,2,,
16/06/2024,Nenagh Hospital,,,,,3,,
16/06/2024,St. John's Hospital Limerick,,,,,1,,
16/06/2024,UH Limerick,21,32,53,13,16,11,2
16/06/2024,HSE Mid West Total,21,32,53,13,22,11,2
16/06/2024,Galway University Hospital,16,10,26,26,32,5,1
16/06/2024,Letterkenny University Hospital,8,3,11,15,29,,
16/06/2024,Mayo University Hospital,6,7,13,0,4,2,
16/06/2024,Portiuncula University Hospital,6,0,6,5,5,,
16/06/2024,Roscommon University Hospital,,,,,5,,
16/06/2024,Sligo University Hospital,7,8,15,11,27,7,
16/06/2024,HSE West and North West Total,43,28,71,57,102,14,1
16/06/2024,National Total,147,66,213,312,390,27,4
17/06/2024,Beaumont Hospital,8,0,8,9,9,,
17/06/2024,Cavan General Hospital,10,0,10,5,0,1,
17/06/2024,Connolly Hospital,0,0,0,0,4,,
17/06/2024,Louth County Hospital,,,,,0,,
17/06/2024,Mater Misericordiae University Hospital,19,,19,22,13,1,
17/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
17/06/2024,Our Lady of Lourdes Hospital,23,0,23,33,1,,
17/06/2024,Our Lady's Hospital Navan,2,0,2,7,1,,
17/06/2024,HSE Dublin and North East Total,62,0,62,76,30,2,0
17/06/2024,CHI at Crumlin,1,,1,0,3,,
17/06/2024,CHI at Tallaght,0,0,0,0,1,,
17/06/2024,CHI at Temple Street,2,,2,0,3,,
17/06/2024,MRH Mullingar,1,5,6,9,0,,
17/06/2024,MRH Portlaoise,9,0,9,0,4,,
17/06/2024,MRH Tullamore,0,0,0,15,6,,
17/06/2024,Naas General Hospital,5,0,5,5,7,,
17/06/2024,St. James's Hospital,3,0,3,16,42,,
17/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
17/06/2024,Tallaght University Hospital,22,0,22,19,13,3,
17/06/2024,HSE Dublin and Midlands Total,43,5,48,64,79,3,0
17/06/2024,National Rehabilitation Hospital,,,,,7,,
17/06/2024,St. Columcille's Hospital,,,,,4,,
17/06/2024,St Luke's General Hospital Kilkenny,6,0,6,39,8,,
17/06/2024,St. Michael's Hospital,,,,,4,,
17/06/2024,St. Vincent's University Hospital,15,0,15,50,17,,
17/06/2024,Tipperary University Hospital,8,0,8,7,11,,
17/06/2024,UH Waterford,0,0,0,0,15,,
17/06/2024,Wexford General Hospital,4,4,8,16,7,,
17/06/2024,HSE Dublin and South East Total,33,4,37,112,73,0,0
17/06/2024,Bantry General Hospital,,,,,6,,
17/06/2024,Cork University Hospital,12,2,14,20,40,,
17/06/2024,Mallow General Hospital,,,,,3,,
17/06/2024,Mercy University Hospital,12,0,12,11,8,2,
17/06/2024,South Infirmary Victoria University Hospital,,,,,4,,
17/06/2024,UH Kerry,15,0,15,8,23,2,
17/06/2024,HSE South West Total,39,2,41,39,84,4,0
17/06/2024,Ennis Hospital,,,,,1,,
17/06/2024,Nenagh Hospital,,,,,3,,
17/06/2024,St. John's Hospital Limerick,,,,,1,,
17/06/2024,UH Limerick,23,32,55,43,16,26,1
17/06/2024,HSE Mid West Total,23,32,55,43,21,26,1
17/06/2024,Galway University Hospital,35,14,49,28,32,17,6
17/06/2024,Letterkenny University Hospital,9,4,13,15,29,2,
17/06/2024,Mayo University Hospital,4,9,13,5,4,7,
17/06/2024,Portiuncula University Hospital,12,5,17,5,5,2,
17/06/2024,Roscommon University Hospital,,,,,5,,
17/06/2024,Sligo University Hospital,12,11,23,12,27,6,
17/06/2024,HSE West and North West Total,72,43,115,65,102,34,6
17/06/2024,National Total,272,86,358,399,389,69,7
18/06/2024,Beaumont Hospital,12,0,12,10,6,,
18/06/2024,Cavan General Hospital,9,0,9,7,0,,
18/06/2024,Connolly Hospital,0,0,0,0,4,,
18/06/2024,Louth County Hospital,,,,,0,,
18/06/2024,Mater Misericordiae University Hospital,29,0,29,10,16,,
18/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
18/06/2024,Our Lady of Lourdes Hospital,24,0,24,35,1,,
18/06/2024,Our Lady's Hospital Navan,1,0,1,7,0,,
18/06/2024,HSE Dublin and North East Total,75,0,75,69,29,0,0
18/06/2024,CHI at Crumlin,3,0,3,,3,,
18/06/2024,CHI at Tallaght,1,0,1,,0,,
18/06/2024,CHI at Temple Street,0,0,0,0,3,,
18/06/2024,MRH Mullingar,7,0,7,8,0,,
18/06/2024,MRH Portlaoise,6,0,6,6,5,,
18/06/2024,MRH Tullamore,0,0,0,14,7,,
18/06/2024,Naas General Hospital,4,0,4,1,8,,
18/06/2024,St. James's Hospital,34,0,34,22,41,,
18/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
18/06/2024,Tallaght University Hospital,27,3,30,18,13,9,
18/06/2024,HSE Dublin and Midlands Total,82,3,85,69,80,9,0
18/06/2024,National Rehabilitation Hospital,,,,,7,,
18/06/2024,St. Columcille's Hospital,,,,,4,,
18/06/2024,St Luke's General Hospital Kilkenny,4,0,4,41,8,,
18/06/2024,St. Michael's Hospital,,,,,4,,
18/06/2024,St. Vincent's University Hospital,25,0,25,50,16,2,
18/06/2024,Tipperary University Hospital,9,,9,8,13,4,
18/06/2024,UH Waterford,0,0,0,0,15,,
18/06/2024,Wexford General Hospital,1,5,6,5,7,,
18/06/2024,HSE Dublin and South East Total,39,5,44,104,74,6,0
18/06/2024,Bantry General Hospital,,,,,6,,
18/06/2024,Cork University Hospital,20,7,27,26,36,1,
18/06/2024,Mallow General Hospital,,,,,3,,
18/06/2024,Mercy University Hospital,17,5,22,11,8,4,1
18/06/2024,South Infirmary Victoria University Hospital,,,,,3,,
18/06/2024,UH Kerry,13,0,13,8,24,3,
18/06/2024,HSE South West Total,50,12,62,45,80,8,1
18/06/2024,Ennis Hospital,,,,,1,,
18/06/2024,Nenagh Hospital,,,,,2,,
18/06/2024,St. John's Hospital Limerick,,,,,2,,
18/06/2024,UH Limerick,27,42,69,40,16,21,8
18/06/2024,HSE Mid West Total,27,42,69,40,21,21,8
18/06/2024,Galway University Hospital,17,9,26,27,29,5,
18/06/2024,Letterkenny University Hospital,14,7,21,21,29,3,
18/06/2024,Mayo University Hospital,2,9,11,6,5,3,
18/06/2024,Portiuncula University Hospital,3,0,3,9,5,,
18/06/2024,Roscommon University Hospital,,,,,4,,
18/06/2024,Sligo University Hospital,10,11,21,11,23,5,
18/06/2024,HSE West and North West Total,46,36,82,74,95,16,0
18/06/2024,National Total,319,98,417,401,379,60,9
19/06/2024,Beaumont Hospital,6,0,6,6,7,,
19/06/2024,Cavan General Hospital,2,0,2,8,0,,
19/06/2024,Connolly Hospital,5,0,5,3,4,,
19/06/2024,Louth County Hospital,,,,,0,,
19/06/2024,Mater Misericordiae University Hospital,16,0,16,12,16,,
19/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
19/06/2024,Our Lady of Lourdes Hospital,24,0,24,30,1,,
19/06/2024,Our Lady's Hospital Navan,3,0,3,11,0,,
19/06/2024,HSE Dublin and North East Total,56,0,56,70,30,0,0
19/06/2024,CHI at Crumlin,2,,2,0,3,,
19/06/2024,CHI at Tallaght,1,0,1,0,0,,
19/06/2024,CHI at Temple Street,2,,2,0,3,,
19/06/2024,MRH Mullingar,5,0,5,7,0,,
19/06/2024,MRH Portlaoise,8,0,8,9,5,,
19/06/2024,MRH Tullamore,0,0,0,16,7,,
19/06/2024,Naas General Hospital,6,0,6,0,7,1,
19/06/2024,St. James's Hospital,31,0,31,25,40,5,
19/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
19/06/2024,Tallaght University Hospital,22,4,26,18,13,10,
19/06/2024,HSE Dublin and Midlands Total,77,4,81,75,78,16,0
19/06/2024,National Rehabilitation Hospital,,,,,7,,
19/06/2024,St. Columcille's Hospital,,,,,4,,
19/06/2024,St Luke's General Hospital Kilkenny,6,0,6,37,11,,
19/06/2024,St. Michael's Hospital,,,,,4,,
19/06/2024,St. Vincent's University Hospital,14,0,14,50,21,1,1
19/06/2024,Tipperary University Hospital,6,0,6,7,14,5,
19/06/2024,UH Waterford,0,0,0,0,16,,
19/06/2024,Wexford General Hospital,0,0,0,15,6,,
19/06/2024,HSE Dublin and South East Total,26,0,26,109,83,6,1
19/06/2024,Bantry General Hospital,,,,,6,,
19/06/2024,Cork University Hospital,16,6,22,22,35,1,
19/06/2024,Mallow General Hospital,,,,,2,,
19/06/2024,Mercy University Hospital,14,0,14,11,6,5,
19/06/2024,South Infirmary Victoria University Hospital,,,,,3,,
19/06/2024,UH Kerry,17,2,19,8,21,3,
19/06/2024,HSE South West Total,47,8,55,41,73,9,0
19/06/2024,Ennis Hospital,,,,,1,,
19/06/2024,Nenagh Hospital,,,,,2,,
19/06/2024,St. John's Hospital Limerick,,,,,1,,
19/06/2024,UH Limerick,20,36,56,32,16,9,6
19/06/2024,HSE Mid West Total,20,36,56,32,20,9,6
19/06/2024,Galway University Hospital,25,12,37,27,33,12,4
19/06/2024,Letterkenny University Hospital,8,8,16,17,35,1,
19/06/2024,Mayo University Hospital,2,5,7,0,4,3,
19/06/2024,Portiuncula University Hospital,3,0,3,4,4,,
19/06/2024,Roscommon University Hospital,,,,,4,,
19/06/2024,Sligo University Hospital,6,7,13,11,22,5,
19/06/2024,HSE West and North West Total,44,32,76,59,102,21,4
19/06/2024,National Total,270,80,350,386,386,61,11
20/06/2024,Beaumont Hospital,12,0,12,7,11,,
20/06/2024,Cavan General Hospital,8,0,8,3,0,,
20/06/2024,Connolly Hospital,7,0,7,0,4,,
20/06/2024,Louth County Hospital,,,,,0,,
20/06/2024,Mater Misericordiae University Hospital,9,0,9,8,15,,
20/06/2024,National Orthopaedic Hospital Cappagh,,,,,2,,
20/06/2024,Our Lady of Lourdes Hospital,15,0,15,27,1,,
20/06/2024,Our Lady's Hospital Navan,3,0,3,7,0,,
20/06/2024,HSE Dublin and North East Total,54,0,54,52,33,0,0
20/06/2024,CHI at Crumlin,2,,2,,3,,
20/06/2024,CHI at Tallaght,1,0,1,,0,,
20/06/2024,CHI at Temple Street,0,,0,0,3,,
20/06/2024,MRH Mullingar,4,0,4,0,0,,
20/06/2024,MRH Portlaoise,1,0,1,0,5,,
20/06/2024,MRH Tullamore,0,0,0,20,8,,
20/06/2024,Naas General Hospital,0,0,0,1,8,,
20/06/2024,St. James's Hospital,23,0,23,25,40,2,
20/06/2024,St. Luke's Radiation Oncology Network,,,,,0,,
20/06/2024,Tallaght University Hospital,22,0,22,20,15,1,1
20/06/2024,HSE Dublin and Midlands Total,53,0,53,66,82,3,1
20/06/2024,National Rehabilitation Hospital,,,,,7,,
20/06/2024,St. Columcille's Hospital,,,,,4,,
20/06/2024,St Luke's General Hospital Kilkenny,4,0,4,27,11,,
20/06/2024,St. Michael's Hospital,,,,,4,,
20/06/2024,St. Vincent's University Hospital,24,0,24,55,20,,
20/06/2024,Tipperary University Hospital,4,0,4,7,14,,
20/06/2024,UH Waterford,0,0,0,0,18,,
20/06/2024,Wexford General Hospital,0,0,0,13,7,,
20/06/2024,HSE Dublin and South East Total,32,0,32,102,85,0,0
20/06/2024,Bantry General Hospital,,,,,6,,
20/06/2024,Cork University Hospital,14,12,26,25,36,,
