Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
10/01/2025,UH Waterford,0,0,0,9,24,,
10/01/2025,Wexford General Hospital,0,0,0,19,8,,
10/01/2025,HSE Dublin and South East Total,30,6,36,123,83,7,1
10/01/2025,Bantry General Hospital,,,,,2,,
10/01/2025,Cork University Hospital,33,9,42,27,22,9,
10/01/2025,Mallow General Hospital,,,,,2,,
10/01/2025,Mercy University Hospital,27,6,33,11,18,12,3
10/01/2025,South Infirmary Victoria University Hospital,,,,,4,,
10/01/2025,UH Kerry,13,0,13,14,21,,
10/01/2025,HSE South West Total,73,15,88,52,69,21,3
10/01/2025,Ennis Hospital,,,,,2,,
10/01/2025,Nenagh Hospital,,,,,3,,
10/01/2025,St. John's Hospital Limerick,,,,,8,,
10/01/2025,UH Limerick,26,40,66,46,5,22,
10/01/2025,HSE Mid West Total,26,40,66,46,18,22,0
10/01/2025,Galway University Hospital,21,6,27,33,32,6,
10/01/2025,Letterkenny University Hospital,6,8,14,9,20,2,
10/01/2025,Mayo University Hospital,1,5,6,9,15,3,
10/01/2025,Portiuncula University Hospital,5,0,5,18,2,,
10/01/2025,Roscommon University Hospital,,,,,1,,
10/01/2025,Sligo University Hospital,13,16,29,13,30,12,
10/01/2025,HSE West and North West Total,46,35,81,82,100,23,0
10/01/2025,National Total,272,111,383,553,384,93,6
11/01/2025,Beaumont Hospital,12,0,12,19,14,,
11/01/2025,Cavan General Hospital,2,0,2,14,2,,
11/01/2025,Connolly Hospital,0,0,0,0,5,,
11/01/2025,Louth County Hospital,,,,,0,,
11/01/2025,Mater Misericordiae University Hospital,10,0,10,12,17,,
11/01/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
11/01/2025,Our Lady of Lourdes Hospital,9,0,9,19,13,,
11/01/2025,Our Lady's Hospital Navan,0,0,0,0,3,,
11/01/2025,HSE Dublin and North East Total,33,0,33,64,55,0,0
11/01/2025,CHI at Crumlin,0,0,0,1,2,,
11/01/2025,CHI at Tallaght,1,0,1,0,0,,
11/01/2025,CHI at Temple Street,1,,1,,1,,
11/01/2025,MRH Mullingar,2,0,2,23,1,,
11/01/2025,MRH Portlaoise,8,0,8,0,5,,
11/01/2025,MRH Tullamore,0,0,0,31,5,,
11/01/2025,Naas General Hospital,21,7,28,14,12,6,
11/01/2025,St. James's Hospital,14,0,14,11,17,,
11/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
11/01/2025,Tallaght University Hospital,13,0,13,22,16,,
11/01/2025,HSE Dublin and Midlands Total,60,7,67,102,59,6,0
11/01/2025,National Rehabilitation Hospital,,,,,10,,
11/01/2025,St. Columcille's Hospital,,,,,3,,
11/01/2025,St Luke's General Hospital Kilkenny,0,0,0,23,6,,
11/01/2025,St. Michael's Hospital,,,,,4,,
11/01/2025,St. Vincent's University Hospital,26,8,34,39,13,6,2
11/01/2025,Tipperary University Hospital,0,0,0,7,10,,
11/01/2025,UH Waterford,0,0,0,8,24,,
11/01/2025,Wexford General Hospital,0,0,0,11,8,,
11/01/2025,HSE Dublin and South East Total,26,8,34,88,78,6,2
11/01/2025,Bantry General Hospital,,,,,2,,
11/01/2025,Cork University Hospital,13,1,14,24,20,,
11/01/2025,Mallow General Hospital,,,,,2,,
11/01/2025,Mercy University Hospital,21,6,27,11,17,4,2
11/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
11/01/2025,UH Kerry,12,0,12,14,20,1,1
11/01/2025,HSE South West Total,46,7,53,49,62,5,3
11/01/2025,Ennis Hospital,,,,,2,,
11/01/2025,Nenagh Hospital,,,,,3,,
11/01/2025,St. John's Hospital Limerick,,,,,8,,
11/01/2025,UH Limerick,20,37,57,49,5,12,
11/01/2025,HSE Mid West Total,20,37,57,49,18,12,0
11/01/2025,Galway University Hospital,7,1,8,22,29,,
11/01/2025,Letterkenny University Hospital,1,2,3,1,18,1,
11/01/2025,Mayo University Hospital,3,8,11,8,12,2,
11/01/2025,Portiuncula University Hospital,2,0,2,15,1,,
11/01/2025,Roscommon University Hospital,,,,,1,,
11/01/2025,Sligo University Hospital,2,6,8,12,27,1,
11/01/2025,HSE West and North West Total,15,17,32,58,88,4,0
11/01/2025,National Total,200,76,276,410,360,33,5
12/01/2025,Beaumont Hospital,4,0,4,28,14,,
12/01/2025,Cavan General Hospital,16,0,16,18,2,,
12/01/2025,Connolly Hospital,0,0,0,0,5,,
12/01/2025,Louth County Hospital,,,,,0,,
12/01/2025,Mater Misericordiae University Hospital,18,0,18,18,17,,
12/01/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
12/01/2025,Our Lady of Lourdes Hospital,14,0,14,26,13,,
12/01/2025,Our Lady's Hospital Navan,0,0,0,18,3,,
12/01/2025,HSE Dublin and North East Total,52,0,52,108,55,0,0
12/01/2025,CHI at Crumlin,0,,0,0,2,,
12/01/2025,CHI at Tallaght,0,0,0,0,0,,
12/01/2025,CHI at Temple Street,2,,2,0,1,,
12/01/2025,MRH Mullingar,2,0,2,25,1,,
12/01/2025,MRH Portlaoise,3,0,3,7,5,,
12/01/2025,MRH Tullamore,0,0,0,30,5,,
12/01/2025,Naas General Hospital,31,8,39,18,12,16,
12/01/2025,St. James's Hospital,8,0,8,20,17,,
12/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
12/01/2025,Tallaght University Hospital,14,0,14,32,16,,
12/01/2025,HSE Dublin and Midlands Total,60,8,68,132,59,16,0
12/01/2025,National Rehabilitation Hospital,,,,,10,,
12/01/2025,St. Columcille's Hospital,,,,,3,,
12/01/2025,St Luke's General Hospital Kilkenny,1,0,1,31,6,,
12/01/2025,St. Michael's Hospital,,,,,4,,
12/01/2025,St. Vincent's University Hospital,19,12,31,39,13,5,3
12/01/2025,Tipperary University Hospital,0,0,0,15,10,,
12/01/2025,UH Waterford,0,0,0,18,24,,
12/01/2025,Wexford General Hospital,0,0,0,13,8,,
12/01/2025,HSE Dublin and South East Total,20,12,32,116,78,5,3
12/01/2025,Bantry General Hospital,,,,,2,,
12/01/2025,Cork University Hospital,31,5,36,25,20,7,
12/01/2025,Mallow General Hospital,,,,,2,,
12/01/2025,Mercy University Hospital,15,6,21,11,17,7,
12/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
12/01/2025,UH Kerry,11,0,11,14,20,1,
12/01/2025,HSE South West Total,57,11,68,50,62,15,0
12/01/2025,Ennis Hospital,,,,,2,,
12/01/2025,Nenagh Hospital,,,,,3,,
12/01/2025,St. John's Hospital Limerick,,,,,8,,
12/01/2025,UH Limerick,36,44,80,46,5,27,
12/01/2025,HSE Mid West Total,36,44,80,46,18,27,0
12/01/2025,Galway University Hospital,16,4,20,22,29,,
12/01/2025,Letterkenny University Hospital,6,5,11,6,18,2,
12/01/2025,Mayo University Hospital,7,13,20,12,12,9,
12/01/2025,Portiuncula University Hospital,4,0,4,21,1,1,
12/01/2025,Roscommon University Hospital,,,,,1,,
12/01/2025,Sligo University Hospital,7,9,16,12,27,7,
12/01/2025,HSE West and North West Total,40,31,71,73,88,19,0
12/01/2025,National Total,265,106,371,525,360,82,3
13/01/2025,Beaumont Hospital,15,0,15,40,14,,
13/01/2025,Cavan General Hospital,13,0,13,14,2,3,2
13/01/2025,Connolly Hospital,0,0,0,0,5,,
13/01/2025,Louth County Hospital,,,,,0,,
13/01/2025,Mater Misericordiae University Hospital,32,0,32,30,17,7,
13/01/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
13/01/2025,Our Lady of Lourdes Hospital,19,0,19,36,13,,
13/01/2025,Our Lady's Hospital Navan,0,0,0,0,3,,
13/01/2025,HSE Dublin and North East Total,79,0,79,120,55,10,2
13/01/2025,CHI at Crumlin,2,0,2,0,2,,
13/01/2025,CHI at Tallaght,0,0,0,0,0,,
13/01/2025,CHI at Temple Street,1,,1,0,1,,
13/01/2025,MRH Mullingar,2,0,2,25,1,,
13/01/2025,MRH Portlaoise,1,0,1,12,5,1,
13/01/2025,MRH Tullamore,0,0,0,34,5,,
13/01/2025,Naas General Hospital,31,8,39,18,12,27,8
13/01/2025,St. James's Hospital,13,,13,26,17,3,
13/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
13/01/2025,Tallaght University Hospital,19,0,19,39,16,1,
13/01/2025,HSE Dublin and Midlands Total,69,8,77,154,59,32,8
13/01/2025,National Rehabilitation Hospital,,,,,10,,
13/01/2025,St. Columcille's Hospital,,,,,2,,
13/01/2025,St Luke's General Hospital Kilkenny,3,1,4,42,6,,
13/01/2025,St. Michael's Hospital,,,,,4,,
13/01/2025,St. Vincent's University Hospital,42,11,53,55,13,11,5
13/01/2025,Tipperary University Hospital,1,1,2,16,10,1,
13/01/2025,UH Waterford,0,0,0,42,24,,
13/01/2025,Wexford General Hospital,2,2,4,18,8,,
13/01/2025,HSE Dublin and South East Total,48,15,63,173,77,12,5
13/01/2025,Bantry General Hospital,,,,,2,,
13/01/2025,Cork University Hospital,34,5,39,29,20,15,
13/01/2025,Mallow General Hospital,,,,,2,,
13/01/2025,Mercy University Hospital,25,5,30,11,17,16,6
13/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
13/01/2025,UH Kerry,10,7,17,14,15,2,
13/01/2025,HSE South West Total,69,17,86,54,57,33,6
13/01/2025,Ennis Hospital,,,,,2,,
13/01/2025,Nenagh Hospital,,,,,3,,
13/01/2025,St. John's Hospital Limerick,,,,,8,,
13/01/2025,UH Limerick,39,49,88,63,5,41,
13/01/2025,HSE Mid West Total,39,49,88,63,18,41,0
13/01/2025,Galway University Hospital,14,10,24,32,29,2,
13/01/2025,Letterkenny University Hospital,2,8,10,10,18,5,
13/01/2025,Mayo University Hospital,7,15,22,18,12,13,2
13/01/2025,Portiuncula University Hospital,7,0,7,24,1,1,
13/01/2025,Roscommon University Hospital,,,,,1,,
13/01/2025,Sligo University Hospital,8,11,19,16,27,10,
13/01/2025,HSE West and North West Total,38,44,82,100,88,31,2
13/01/2025,National Total,342,133,475,664,354,159,23
14/01/2025,Beaumont Hospital,16,0,16,38,18,,
14/01/2025,Cavan General Hospital,14,,14,13,2,,
14/01/2025,Connolly Hospital,0,0,0,0,5,,
14/01/2025,Louth County Hospital,,,,,0,,
14/01/2025,Mater Misericordiae University Hospital,18,0,18,37,16,1,1
14/01/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
14/01/2025,Our Lady of Lourdes Hospital,15,0,15,39,13,,
14/01/2025,Our Lady's Hospital Navan,0,0,0,7,3,,
14/01/2025,HSE Dublin and North East Total,63,0,63,134,58,1,1
14/01/2025,CHI at Crumlin,2,,2,0,2,,
14/01/2025,CHI at Tallaght,0,0,0,0,0,,
14/01/2025,CHI at Temple Street,2,,2,0,1,,
14/01/2025,MRH Mullingar,3,0,3,23,1,,
14/01/2025,MRH Portlaoise,0,0,0,8,5,,
14/01/2025,MRH Tullamore,0,0,0,39,6,,
14/01/2025,Naas General Hospital,27,8,35,20,10,10,1
14/01/2025,St. James's Hospital,19,,19,24,19,,
14/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
14/01/2025,Tallaght University Hospital,14,9,23,40,14,14,
14/01/2025,HSE Dublin and Midlands Total,67,17,84,154,58,24,1
14/01/2025,National Rehabilitation Hospital,,,,,10,,
14/01/2025,St. Columcille's Hospital,,,,,2,,
14/01/2025,St Luke's General Hospital Kilkenny,3,0,3,36,6,,
14/01/2025,St. Michael's Hospital,,,,,4,,
14/01/2025,St. Vincent's University Hospital,43,22,65,39,13,18,7
14/01/2025,Tipperary University Hospital,3,1,4,17,11,1,
14/01/2025,UH Waterford,0,0,0,25,29,,
14/01/2025,Wexford General Hospital,4,2,6,17,8,,
14/01/2025,HSE Dublin and South East Total,53,25,78,134,83,19,7
14/01/2025,Bantry General Hospital,,,,,9,,
14/01/2025,Cork University Hospital,42,15,57,26,24,8,
14/01/2025,Mallow General Hospital,,,,,2,,
14/01/2025,Mercy University Hospital,19,6,25,11,15,7,4
14/01/2025,South Infirmary Victoria University Hospital,,,,,0,,
14/01/2025,UH Kerry,19,7,26,14,15,4,
14/01/2025,HSE South West Total,80,28,108,51,65,19,4
14/01/2025,Ennis Hospital,,,,,2,,
14/01/2025,Nenagh Hospital,,,,,3,,
14/01/2025,St. John's Hospital Limerick,,,,,8,,
14/01/2025,UH Limerick,33,39,72,60,5,23,
14/01/2025,HSE Mid West Total,33,39,72,60,18,23,0
14/01/2025,Galway University Hospital,17,12,29,30,27,4,
14/01/2025,Letterkenny University Hospital,10,7,17,10,18,5,
14/01/2025,Mayo University Hospital,10,13,23,18,13,10,
14/01/2025,Portiuncula University Hospital,7,0,7,19,1,,
14/01/2025,Roscommon University Hospital,,,,,1,,
14/01/2025,Sligo University Hospital,22,19,41,13,28,10,1
14/01/2025,HSE West and North West Total,66,51,117,90,88,29,1
14/01/2025,National Total,362,160,522,623,370,115,14
15/01/2025,Beaumont Hospital,19,0,19,33,14,,
15/01/2025,Cavan General Hospital,10,0,10,11,2,,
15/01/2025,Connolly Hospital,1,0,1,2,5,,
15/01/2025,Louth County Hospital,,,,,0,,
15/01/2025,Mater Misericordiae University Hospital,18,0,18,42,17,,
15/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
15/01/2025,Our Lady of Lourdes Hospital,18,0,18,38,11,,
15/01/2025,Our Lady's Hospital Navan,0,0,0,3,1,,
15/01/2025,HSE Dublin and North East Total,66,0,66,129,52,0,0
15/01/2025,CHI at Crumlin,5,0,5,0,2,,
15/01/2025,CHI at Tallaght,1,0,1,0,0,,
15/01/2025,CHI at Temple Street,2,0,2,0,1,,
15/01/2025,MRH Mullingar,8,0,8,25,2,,
15/01/2025,MRH Portlaoise,3,0,3,6,5,,
15/01/2025,MRH Tullamore,0,0,0,35,6,,
15/01/2025,Naas General Hospital,13,8,21,21,11,4,
15/01/2025,St. James's Hospital,21,0,21,23,19,,
15/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
15/01/2025,Tallaght University Hospital,13,9,22,37,13,10,
15/01/2025,HSE Dublin and Midlands Total,66,17,83,147,59,14,0
15/01/2025,National Rehabilitation Hospital,,,,,10,,
15/01/2025,St. Columcille's Hospital,,,,,2,,
15/01/2025,St Luke's General Hospital Kilkenny,1,2,3,4,6,,
15/01/2025,St. Michael's Hospital,,,,,4,,
15/01/2025,St. Vincent's University Hospital,30,14,44,49,16,8,2
15/01/2025,Tipperary University Hospital,0,0,0,14,9,,
15/01/2025,UH Waterford,0,0,0,12,22,,
15/01/2025,Wexford General Hospital,7,3,10,21,6,,
15/01/2025,HSE Dublin and South East Total,38,19,57,100,75,8,2
15/01/2025,Bantry General Hospital,,,,,7,,
15/01/2025,Cork University Hospital,34,13,47,24,21,8,
15/01/2025,Mallow General Hospital,,,,,1,,
15/01/2025,Mercy University Hospital,19,6,25,15,18,5,
15/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
15/01/2025,UH Kerry,14,9,23,14,15,5,4
15/01/2025,HSE South West Total,67,28,95,53,63,18,4
15/01/2025,Ennis Hospital,,,,,2,,
15/01/2025,Nenagh Hospital,,,,,3,,
15/01/2025,St. John's Hospital Limerick,,,,,9,,
15/01/2025,UH Limerick,42,49,91,62,5,32,
15/01/2025,HSE Mid West Total,42,49,91,62,19,32,0
15/01/2025,Galway University Hospital,35,14,49,30,33,8,1
15/01/2025,Letterkenny University Hospital,3,4,7,5,12,1,
15/01/2025,Mayo University Hospital,6,16,22,18,9,9,
15/01/2025,Portiuncula University Hospital,2,0,2,22,1,,
15/01/2025,Roscommon University Hospital,,,,,1,,
15/01/2025,Sligo University Hospital,14,20,34,14,28,11,3
15/01/2025,HSE West and North West Total,60,54,114,89,84,29,4
15/01/2025,National Total,339,167,506,580,352,101,10
16/01/2025,Beaumont Hospital,23,0,23,3,13,2,
16/01/2025,Cavan General Hospital,7,0,7,12,2,,
16/01/2025,Connolly Hospital,0,0,0,0,5,,
16/01/2025,Louth County Hospital,,,,,0,,
16/01/2025,Mater Misericordiae University Hospital,15,0,15,40,16,,
16/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
16/01/2025,Our Lady of Lourdes Hospital,18,0,18,52,11,,
16/01/2025,Our Lady's Hospital Navan,0,0,0,2,1,,
16/01/2025,HSE Dublin and North East Total,63,0,63,109,50,2,0
16/01/2025,CHI at Crumlin,10,0,10,0,3,,
16/01/2025,CHI at Tallaght,1,0,1,0,0,,
16/01/2025,CHI at Temple Street,4,0,4,2,1,,
16/01/2025,MRH Mullingar,5,1,6,25,2,,
16/01/2025,MRH Portlaoise,1,0,1,7,5,,
16/01/2025,MRH Tullamore,0,0,0,34,6,,
16/01/2025,Naas General Hospital,12,8,20,18,12,4,
16/01/2025,St. James's Hospital,8,0,8,23,20,,
16/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
16/01/2025,Tallaght University Hospital,20,11,31,35,14,10,
16/01/2025,HSE Dublin and Midlands Total,61,20,81,144,63,14,0
16/01/2025,National Rehabilitation Hospital,,,,,10,,
16/01/2025,St. Columcille's Hospital,,,,,2,,
16/01/2025,St Luke's General Hospital Kilkenny,4,3,7,29,4,,
16/01/2025,St. Michael's Hospital,,,,,4,,
16/01/2025,St. Vincent's University Hospital,24,6,30,59,16,5,3
16/01/2025,Tipperary University Hospital,3,2,5,12,9,,
16/01/2025,UH Waterford,0,0,0,9,20,,
16/01/2025,Wexford General Hospital,2,1,3,22,7,,
16/01/2025,HSE Dublin and South East Total,33,12,45,131,72,5,3
16/01/2025,Bantry General Hospital,,,,,4,,
16/01/2025,Cork University Hospital,34,14,48,31,23,8,
16/01/2025,Mallow General Hospital,,,,,1,,
16/01/2025,Mercy University Hospital,22,6,28,11,17,11,1
16/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
16/01/2025,UH Kerry,18,11,29,14,22,3,3
16/01/2025,HSE South West Total,74,31,105,56,68,22,4
16/01/2025,Ennis Hospital,,,,,2,,
16/01/2025,Nenagh Hospital,,,,,3,,
16/01/2025,St. John's Hospital Limerick,,,,,9,,
16/01/2025,UH Limerick,28,41,69,57,5,18,
16/01/2025,HSE Mid West Total,28,41,69,57,19,18,0
16/01/2025,Galway University Hospital,11,18,29,37,35,8,
16/01/2025,Letterkenny University Hospital,4,1,5,1,13,,
16/01/2025,Mayo University Hospital,2,15,17,17,12,12,
16/01/2025,Portiuncula University Hospital,1,0,1,21,1,,
16/01/2025,Roscommon University Hospital,,,,,3,,
16/01/2025,Sligo University Hospital,5,16,21,20,31,11,
16/01/2025,HSE West and North West Total,23,50,73,96,95,31,0
16/01/2025,National Total,282,154,436,593,367,92,7
17/01/2025,Beaumont Hospital,7,0,7,19,13,,
17/01/2025,Cavan General Hospital,5,0,5,12,2,1,
17/01/2025,Connolly Hospital,0,0,0,0,5,,
17/01/2025,Louth County Hospital,,,,,0,,
17/01/2025,Mater Misericordiae University Hospital,18,0,18,36,16,,
17/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
17/01/2025,Our Lady of Lourdes Hospital,22,0,22,45,11,,
17/01/2025,Our Lady's Hospital Navan,0,0,0,4,1,,
17/01/2025,HSE Dublin and North East Total,52,0,52,116,50,1,0
17/01/2025,CHI at Crumlin,1,0,1,0,3,,
17/01/2025,CHI at Tallaght,1,0,1,1,0,,
17/01/2025,CHI at Temple Street,8,0,8,0,1,1,
17/01/2025,MRH Mullingar,6,1,7,32,1,,
17/01/2025,MRH Portlaoise,1,0,1,0,6,,
17/01/2025,MRH Tullamore,0,0,0,26,6,,
17/01/2025,Naas General Hospital,8,8,16,11,10,3,
17/01/2025,St. James's Hospital,10,0,10,19,20,1,
17/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
17/01/2025,Tallaght University Hospital,29,4,33,31,14,11,
17/01/2025,HSE Dublin and Midlands Total,64,13,77,120,61,16,0
17/01/2025,National Rehabilitation Hospital,,,,,12,,
17/01/2025,St. Columcille's Hospital,,,,,2,,
17/01/2025,St Luke's General Hospital Kilkenny,5,2,7,26,6,,
17/01/2025,St. Michael's Hospital,,,,,4,,
17/01/2025,St. Vincent's University Hospital,22,6,28,41,20,2,1
17/01/2025,Tipperary University Hospital,3,6,9,9,9,2,
17/01/2025,UH Waterford,0,0,0,10,23,,
17/01/2025,Wexford General Hospital,0,2,2,18,6,,
17/01/2025,HSE Dublin and South East Total,30,16,46,104,82,4,1
17/01/2025,Bantry General Hospital,,,,,3,,
17/01/2025,Cork University Hospital,24,12,36,27,44,6,
17/01/2025,Mallow General Hospital,,,,,1,,
17/01/2025,Mercy University Hospital,20,8,28,11,21,13,3
17/01/2025,South Infirmary Victoria University Hospital,,,,,1,,
17/01/2025,UH Kerry,13,4,17,14,21,4,
17/01/2025,HSE South West Total,57,24,81,52,91,23,3
17/01/2025,Ennis Hospital,,,,,2,,
17/01/2025,Nenagh Hospital,,,,,3,,
17/01/2025,St. John's Hospital Limerick,,,,,8,,
17/01/2025,UH Limerick,22,40,62,58,5,13,
17/01/2025,HSE Mid West Total,22,40,62,58,18,13,0
17/01/2025,Galway University Hospital,21,10,31,36,42,7,1
17/01/2025,Letterkenny University Hospital,5,2,7,1,17,,
17/01/2025,Mayo University Hospital,6,15,21,15,12,8,
17/01/2025,Portiuncula University Hospital,0,0,0,15,3,,
17/01/2025,Roscommon University Hospital,,,,,3,,
17/01/2025,Sligo University Hospital,6,17,23,12,31,10,
17/01/2025,HSE West and North West Total,38,44,82,79,108,25,1
17/01/2025,National Total,263,137,400,529,410,82,5
18/01/2025,Beaumont Hospital,0,0,0,0,13,,
18/01/2025,Cavan General Hospital,1,0,1,16,2,,
18/01/2025,Connolly Hospital,0,0,0,0,5,,
18/01/2025,Louth County Hospital,,,,,0,,
18/01/2025,Mater Misericordiae University Hospital,5,0,5,31,16,,
18/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
18/01/2025,Our Lady of Lourdes Hospital,14,0,14,39,8,,
18/01/2025,Our Lady's Hospital Navan,0,0,0,6,1,,
18/01/2025,HSE Dublin and North East Total,20,0,20,92,47,0,0
18/01/2025,CHI at Crumlin,1,,1,,3,,
18/01/2025,CHI at Tallaght,0,0,0,,0,,
18/01/2025,CHI at Temple Street,5,0,5,0,1,,
18/01/2025,MRH Mullingar,1,0,1,29,1,,
18/01/2025,MRH Portlaoise,0,0,0,0,7,,
18/01/2025,MRH Tullamore,0,0,0,10,6,,
18/01/2025,Naas General Hospital,2,0,2,3,10,,
18/01/2025,St. James's Hospital,2,0,2,11,19,,
18/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
18/01/2025,Tallaght University Hospital,14,0,14,19,13,2,
18/01/2025,HSE Dublin and Midlands Total,25,0,25,72,60,2,0
18/01/2025,National Rehabilitation Hospital,,,,,12,,
18/01/2025,St. Columcille's Hospital,,,,,2,,
18/01/2025,St Luke's General Hospital Kilkenny,4,0,4,30,6,,
18/01/2025,St. Michael's Hospital,,,,,4,,
18/01/2025,St. Vincent's University Hospital,9,0,9,39,20,1,1
18/01/2025,Tipperary University Hospital,4,8,12,4,8,7,
18/01/2025,UH Waterford,0,0,0,0,28,,
18/01/2025,Wexford General Hospital,1,0,1,9,6,,
18/01/2025,HSE Dublin and South East Total,18,8,26,82,86,8,1
18/01/2025,Bantry General Hospital,,,,,3,,
18/01/2025,Cork University Hospital,13,3,16,23,39,,
18/01/2025,Mallow General Hospital,,,,,1,,
18/01/2025,Mercy University Hospital,3,0,3,14,20,,
18/01/2025,South Infirmary Victoria University Hospital,,,,,2,,
18/01/2025,UH Kerry,0,0,0,12,20,,
18/01/2025,HSE South West Total,16,3,19,49,85,0,0
18/01/2025,Ennis Hospital,,,,,2,,
18/01/2025,Nenagh Hospital,,,,,3,,
18/01/2025,St. John's Hospital Limerick,,,,,8,,
18/01/2025,UH Limerick,10,24,34,34,5,9,
18/01/2025,HSE Mid West Total,10,24,34,34,18,9,0
18/01/2025,Galway University Hospital,18,12,30,22,40,10,
18/01/2025,Letterkenny University Hospital,0,0,0,0,16,,
18/01/2025,Mayo University Hospital,12,17,29,18,14,13,2
18/01/2025,Portiuncula University Hospital,1,0,1,0,4,,
18/01/2025,Roscommon University Hospital,,,,,3,,
18/01/2025,Sligo University Hospital,2,7,9,13,25,5,
18/01/2025,HSE West and North West Total,33,36,69,53,102,28,2
18/01/2025,National Total,122,71,193,382,398,47,3
19/01/2025,Beaumont Hospital,0,0,0,0,13,,
19/01/2025,Cavan General Hospital,6,0,6,18,2,,
19/01/2025,Connolly Hospital,0,0,0,0,5,,
19/01/2025,Louth County Hospital,,,,,0,,
19/01/2025,Mater Misericordiae University Hospital,10,0,10,31,16,,
19/01/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
19/01/2025,Our Lady of Lourdes Hospital,21,0,21,48,8,,
19/01/2025,Our Lady's Hospital Navan,0,0,0,0,1,,
19/01/2025,HSE Dublin and North East Total,37,0,37,97,47,0,0
19/01/2025,CHI at Crumlin,1,,1,,3,,
19/01/2025,CHI at Tallaght,1,,1,,0,,
19/01/2025,CHI at Temple Street,0,0,0,,1,,
19/01/2025,MRH Mullingar,6,0,6,30,1,,
19/01/2025,MRH Portlaoise,0,0,0,0,7,,
19/01/2025,MRH Tullamore,0,0,0,14,6,,
19/01/2025,Naas General Hospital,1,6,7,8,10,,
19/01/2025,St. James's Hospital,6,0,6,11,19,,
19/01/2025,St. Luke's Radiation Oncology Network,,,,,0,,
19/01/2025,Tallaght University Hospital,20,9,29,20,13,5,1
19/01/2025,HSE Dublin and Midlands Total,35,15,50,83,60,5,1
19/01/2025,National Rehabilitation Hospital,,,,,12,,
