Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
11/06/2025,HSE Dublin and South East Total,27,1,28,70,83,2,0
11/06/2025,Bantry General Hospital,,,,,7,,
11/06/2025,Cork University Hospital,6,2,8,13,19,,
11/06/2025,Mallow General Hospital,,,,,4,,
11/06/2025,Mercy University Hospital,4,0,4,16,21,1,
11/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
11/06/2025,UH Kerry,7,6,13,7,19,,
11/06/2025,HSE South West Total,17,8,25,36,71,1,0
11/06/2025,Ennis Hospital,,,,,8,,
11/06/2025,Nenagh Hospital,,,,,2,,
11/06/2025,St. John's Hospital Limerick,,,,,9,,
11/06/2025,UH Limerick,17,43,60,3,5,16,
11/06/2025,HSE Mid West Total,17,43,60,3,24,16,0
11/06/2025,Galway University Hospital,19,14,33,27,43,14,2
11/06/2025,Letterkenny University Hospital,7,4,11,9,33,1,
11/06/2025,Mayo University Hospital,4,9,13,14,14,5,
11/06/2025,Portiuncula University Hospital,0,0,0,0,4,,
11/06/2025,Roscommon University Hospital,,,,,2,,
11/06/2025,Sligo University Hospital,5,8,13,12,25,3,
11/06/2025,HSE West and North West Total,35,35,70,62,121,23,2
11/06/2025,National Total,180,87,267,305,405,43,2
12/06/2025,Beaumont Hospital,0,0,0,6,15,,
12/06/2025,Cavan General Hospital,1,0,1,3,2,,
12/06/2025,Connolly Hospital,0,0,0,0,6,,
12/06/2025,Louth County Hospital,,,,,0,,
12/06/2025,Mater Misericordiae University Hospital,15,0,15,26,10,,
12/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
12/06/2025,Our Lady of Lourdes Hospital,5,0,5,29,11,,
12/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
12/06/2025,HSE Dublin and North East Total,21,0,21,64,44,0,0
12/06/2025,CHI at Crumlin,2,,2,0,5,,
12/06/2025,CHI at Tallaght,0,0,0,0,0,,
12/06/2025,CHI at Temple Street,4,,4,0,2,,
12/06/2025,MRH Mullingar,6,0,6,10,2,1,
12/06/2025,MRH Portlaoise,1,0,1,6,5,,
12/06/2025,MRH Tullamore,0,0,0,22,10,,
12/06/2025,Naas General Hospital,10,3,13,2,6,,
12/06/2025,St. James's Hospital,6,0,6,0,21,,
12/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
12/06/2025,Tallaght University Hospital,12,0,12,23,7,,
12/06/2025,HSE Dublin and Midlands Total,41,3,44,63,59,1,0
12/06/2025,National Rehabilitation Hospital,,,,,13,,
12/06/2025,St. Columcille's Hospital,,,,,3,,
12/06/2025,St Luke's General Hospital Kilkenny,1,0,1,8,7,,
12/06/2025,St. Michael's Hospital,,,,,6,,
12/06/2025,St. Vincent's University Hospital,18,0,18,22,15,1,
12/06/2025,Tipperary University Hospital,4,0,4,10,5,1,
12/06/2025,UH Waterford,0,0,0,0,18,,
12/06/2025,Wexford General Hospital,3,2,5,16,8,,
12/06/2025,HSE Dublin and South East Total,26,2,28,56,75,2,0
12/06/2025,Bantry General Hospital,,,,,7,,
12/06/2025,Cork University Hospital,7,0,7,16,19,,
12/06/2025,Mallow General Hospital,,,,,3,,
12/06/2025,Mercy University Hospital,0,0,0,9,20,,
12/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
12/06/2025,UH Kerry,2,0,2,7,21,,
12/06/2025,HSE South West Total,9,0,9,32,71,0,0
12/06/2025,Ennis Hospital,,,,,6,,
12/06/2025,Nenagh Hospital,,,,,3,,
12/06/2025,St. John's Hospital Limerick,,,,,9,,
12/06/2025,UH Limerick,15,43,58,2,4,15,
12/06/2025,HSE Mid West Total,15,43,58,2,22,15,0
12/06/2025,Galway University Hospital,32,17,49,24,43,9,3
12/06/2025,Letterkenny University Hospital,11,5,16,9,31,4,
12/06/2025,Mayo University Hospital,2,11,13,7,14,4,
12/06/2025,Portiuncula University Hospital,0,0,0,0,5,,
12/06/2025,Roscommon University Hospital,,,,,2,,
12/06/2025,Sligo University Hospital,5,5,10,12,24,2,
12/06/2025,HSE West and North West Total,50,38,88,52,119,19,3
12/06/2025,National Total,162,86,248,269,390,37,3
13/06/2025,Beaumont Hospital,0,0,0,0,16,,
13/06/2025,Cavan General Hospital,6,0,6,2,2,,
13/06/2025,Connolly Hospital,0,0,0,0,6,,
13/06/2025,Louth County Hospital,,,,,0,,
13/06/2025,Mater Misericordiae University Hospital,14,0,14,26,10,,
13/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
13/06/2025,Our Lady of Lourdes Hospital,9,0,9,27,11,,
13/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
13/06/2025,HSE Dublin and North East Total,29,0,29,55,45,0,0
13/06/2025,CHI at Crumlin,1,,1,0,5,,
13/06/2025,CHI at Tallaght,0,0,0,0,0,,
13/06/2025,CHI at Temple Street,0,0,0,0,2,,
13/06/2025,MRH Mullingar,4,0,4,8,2,,
13/06/2025,MRH Portlaoise,2,0,2,0,5,,
13/06/2025,MRH Tullamore,0,0,0,13,10,,
13/06/2025,Naas General Hospital,13,0,13,4,8,,
13/06/2025,St. James's Hospital,5,0,5,0,18,,
13/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
13/06/2025,Tallaght University Hospital,12,0,12,22,7,,
13/06/2025,HSE Dublin and Midlands Total,37,0,37,47,58,0,0
13/06/2025,National Rehabilitation Hospital,,,,,14,,
13/06/2025,St. Columcille's Hospital,,,,,3,,
13/06/2025,St Luke's General Hospital Kilkenny,4,0,4,6,6,,
13/06/2025,St. Michael's Hospital,,,,,6,,
13/06/2025,St. Vincent's University Hospital,14,0,14,22,15,3,
13/06/2025,Tipperary University Hospital,1,0,1,5,5,1,
13/06/2025,UH Waterford,0,0,0,0,18,,
13/06/2025,Wexford General Hospital,2,0,2,17,8,,
13/06/2025,HSE Dublin and South East Total,21,0,21,50,75,4,0
13/06/2025,Bantry General Hospital,,,,,9,,
13/06/2025,Cork University Hospital,10,1,11,15,19,,
13/06/2025,Mallow General Hospital,,,,,3,,
13/06/2025,Mercy University Hospital,3,0,3,16,18,,
13/06/2025,South Infirmary Victoria University Hospital,,,,,0,,
13/06/2025,UH Kerry,3,0,3,6,22,,
13/06/2025,HSE South West Total,16,1,17,37,71,0,0
13/06/2025,Ennis Hospital,,,,,6,,
13/06/2025,Nenagh Hospital,,,,,3,,
13/06/2025,St. John's Hospital Limerick,,,,,8,,
13/06/2025,UH Limerick,15,44,59,0,4,15,
13/06/2025,HSE Mid West Total,15,44,59,0,21,15,0
13/06/2025,Galway University Hospital,22,20,42,23,44,8,2
13/06/2025,Letterkenny University Hospital,9,4,13,8,31,2,
13/06/2025,Mayo University Hospital,0,13,13,14,9,,
13/06/2025,Portiuncula University Hospital,0,0,0,0,6,,
13/06/2025,Roscommon University Hospital,,,,,2,,
13/06/2025,Sligo University Hospital,9,5,14,12,23,2,
13/06/2025,HSE West and North West Total,40,42,82,57,115,12,2
13/06/2025,National Total,158,87,245,246,385,31,2
14/06/2025,Beaumont Hospital,0,0,0,0,14,,
14/06/2025,Cavan General Hospital,0,0,0,12,2,,
14/06/2025,Connolly Hospital,0,0,0,0,6,,
14/06/2025,Louth County Hospital,,,,,0,,
14/06/2025,Mater Misericordiae University Hospital,2,0,2,20,10,,
14/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
14/06/2025,Our Lady of Lourdes Hospital,7,0,7,23,12,,
14/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
14/06/2025,HSE Dublin and North East Total,9,0,9,55,44,0,0
14/06/2025,CHI at Crumlin,2,0,2,0,5,,
14/06/2025,CHI at Tallaght,1,0,1,0,0,,
14/06/2025,CHI at Temple Street,1,0,1,0,3,,
14/06/2025,MRH Mullingar,4,0,4,0,2,,
14/06/2025,MRH Portlaoise,2,0,2,0,5,,
14/06/2025,MRH Tullamore,0,0,0,0,10,,
14/06/2025,Naas General Hospital,0,0,0,0,8,,
14/06/2025,St. James's Hospital,0,0,0,0,21,,
14/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
14/06/2025,Tallaght University Hospital,9,0,9,10,8,1,
14/06/2025,HSE Dublin and Midlands Total,19,0,19,10,63,1,0
14/06/2025,National Rehabilitation Hospital,,,,,14,,
14/06/2025,St. Columcille's Hospital,,,,,3,,
14/06/2025,St Luke's General Hospital Kilkenny,0,0,0,0,7,,
14/06/2025,St. Michael's Hospital,,,,,6,,
14/06/2025,St. Vincent's University Hospital,5,0,5,22,15,,
14/06/2025,Tipperary University Hospital,0,0,0,2,4,,
14/06/2025,UH Waterford,0,0,0,0,20,,
14/06/2025,Wexford General Hospital,0,0,0,16,8,,
14/06/2025,HSE Dublin and South East Total,5,0,5,40,77,0,0
14/06/2025,Bantry General Hospital,,,,,9,,
14/06/2025,Cork University Hospital,7,0,7,12,20,,
14/06/2025,Mallow General Hospital,,,,,3,,
14/06/2025,Mercy University Hospital,3,0,3,8,17,,
14/06/2025,South Infirmary Victoria University Hospital,,,,,0,,
14/06/2025,UH Kerry,2,0,2,8,18,,
14/06/2025,HSE South West Total,12,0,12,28,67,0,0
14/06/2025,Ennis Hospital,,,,,5,,
14/06/2025,Nenagh Hospital,,,,,3,,
14/06/2025,St. John's Hospital Limerick,,,,,8,,
14/06/2025,UH Limerick,6,33,39,0,4,8,
14/06/2025,HSE Mid West Total,6,33,39,0,20,8,0
14/06/2025,Galway University Hospital,4,5,9,22,44,,
14/06/2025,Letterkenny University Hospital,10,0,10,1,27,3,
14/06/2025,Mayo University Hospital,3,11,14,18,11,4,
14/06/2025,Portiuncula University Hospital,0,0,0,0,4,,
14/06/2025,Roscommon University Hospital,,,,,2,,
14/06/2025,Sligo University Hospital,0,3,3,8,23,,
14/06/2025,HSE West and North West Total,17,19,36,49,111,7,0
14/06/2025,National Total,68,52,120,182,382,16,0
15/06/2025,Beaumont Hospital,0,0,0,1,14,,
15/06/2025,Cavan General Hospital,2,0,2,12,2,,
15/06/2025,Connolly Hospital,0,0,0,0,6,,
15/06/2025,Louth County Hospital,,,,,0,,
15/06/2025,Mater Misericordiae University Hospital,5,0,5,20,10,,
15/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
15/06/2025,Our Lady of Lourdes Hospital,7,0,7,25,12,,
15/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
15/06/2025,HSE Dublin and North East Total,14,0,14,58,44,0,0
15/06/2025,CHI at Crumlin,2,0,2,0,5,,
15/06/2025,CHI at Tallaght,0,0,0,0,0,,
15/06/2025,CHI at Temple Street,3,0,3,0,3,,
15/06/2025,MRH Mullingar,2,0,2,8,2,,
15/06/2025,MRH Portlaoise,9,0,9,0,5,,
15/06/2025,MRH Tullamore,0,0,0,7,10,,
15/06/2025,Naas General Hospital,4,0,4,5,8,,
15/06/2025,St. James's Hospital,1,0,1,0,21,,
15/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
15/06/2025,Tallaght University Hospital,14,0,14,24,8,1,
15/06/2025,HSE Dublin and Midlands Total,35,0,35,44,63,1,0
15/06/2025,National Rehabilitation Hospital,,,,,11,,
15/06/2025,St. Columcille's Hospital,,,,,3,,
15/06/2025,St Luke's General Hospital Kilkenny,0,3,3,3,7,,
15/06/2025,St. Michael's Hospital,,,,,6,,
15/06/2025,St. Vincent's University Hospital,14,0,14,22,15,,
15/06/2025,Tipperary University Hospital,0,0,0,6,4,,
15/06/2025,UH Waterford,0,0,0,0,20,,
15/06/2025,Wexford General Hospital,0,1,1,15,8,,
15/06/2025,HSE Dublin and South East Total,14,4,18,46,74,0,0
15/06/2025,Bantry General Hospital,,,,,9,,
15/06/2025,Cork University Hospital,13,0,13,13,20,1,
15/06/2025,Mallow General Hospital,,,,,3,,
15/06/2025,Mercy University Hospital,1,0,1,8,17,,
15/06/2025,South Infirmary Victoria University Hospital,,,,,0,,
15/06/2025,UH Kerry,9,0,9,8,16,,
15/06/2025,HSE South West Total,23,0,23,29,65,1,0
15/06/2025,Ennis Hospital,,,,,5,,
15/06/2025,Nenagh Hospital,,,,,3,,
15/06/2025,St. John's Hospital Limerick,,,,,8,,
15/06/2025,UH Limerick,7,24,31,0,4,6,
15/06/2025,HSE Mid West Total,7,24,31,0,20,6,0
15/06/2025,Galway University Hospital,7,4,11,22,44,1,
15/06/2025,Letterkenny University Hospital,8,4,12,9,27,4,
15/06/2025,Mayo University Hospital,2,6,8,18,11,6,
15/06/2025,Portiuncula University Hospital,0,0,0,0,4,,
15/06/2025,Roscommon University Hospital,,,,,2,,
15/06/2025,Sligo University Hospital,4,3,7,10,23,,
15/06/2025,HSE West and North West Total,21,17,38,59,111,11,0
15/06/2025,National Total,114,45,159,236,377,19,0
16/06/2025,Beaumont Hospital,0,0,0,3,14,,
16/06/2025,Cavan General Hospital,15,0,15,4,2,,
16/06/2025,Connolly Hospital,0,0,0,0,6,,
16/06/2025,Louth County Hospital,,,,,0,,
16/06/2025,Mater Misericordiae University Hospital,11,0,11,27,10,1,1
16/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
16/06/2025,Our Lady of Lourdes Hospital,15,0,15,35,12,,
16/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
16/06/2025,HSE Dublin and North East Total,41,0,41,69,44,1,1
16/06/2025,CHI at Crumlin,0,0,0,0,5,,
16/06/2025,CHI at Tallaght,0,0,0,0,0,,
16/06/2025,CHI at Temple Street,0,0,0,0,3,,
16/06/2025,MRH Mullingar,4,3,7,14,2,,
16/06/2025,MRH Portlaoise,8,0,8,2,5,,
16/06/2025,MRH Tullamore,0,0,0,17,10,,
16/06/2025,Naas General Hospital,7,3,10,6,8,3,
16/06/2025,St. James's Hospital,7,0,7,0,21,,
16/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
16/06/2025,Tallaght University Hospital,28,9,37,24,8,5,
16/06/2025,HSE Dublin and Midlands Total,54,15,69,63,63,8,0
16/06/2025,National Rehabilitation Hospital,,,,,11,,
16/06/2025,St. Columcille's Hospital,,,,,3,,
16/06/2025,St Luke's General Hospital Kilkenny,0,1,1,15,7,,
16/06/2025,St. Michael's Hospital,,,,,6,,
16/06/2025,St. Vincent's University Hospital,14,0,14,22,15,3,
16/06/2025,Tipperary University Hospital,0,0,0,6,4,,
16/06/2025,UH Waterford,0,0,0,0,20,,
16/06/2025,Wexford General Hospital,0,8,8,31,8,,
16/06/2025,HSE Dublin and South East Total,14,9,23,74,74,3,0
16/06/2025,Bantry General Hospital,,,,,9,,
16/06/2025,Cork University Hospital,9,5,14,19,20,1,
16/06/2025,Mallow General Hospital,,,,,3,,
16/06/2025,Mercy University Hospital,4,0,4,9,16,,
16/06/2025,South Infirmary Victoria University Hospital,,,,,0,,
16/06/2025,UH Kerry,8,5,13,8,16,1,
16/06/2025,HSE South West Total,21,10,31,36,64,2,0
16/06/2025,Ennis Hospital,,,,,5,,
16/06/2025,Nenagh Hospital,,,,,3,,
16/06/2025,St. John's Hospital Limerick,,,,,8,,
16/06/2025,UH Limerick,5,38,43,1,4,16,
16/06/2025,HSE Mid West Total,5,38,43,1,20,16,0
16/06/2025,Galway University Hospital,17,14,31,21,44,4,
16/06/2025,Letterkenny University Hospital,4,5,9,16,27,4,
16/06/2025,Mayo University Hospital,1,9,10,14,11,6,
16/06/2025,Portiuncula University Hospital,0,0,0,0,4,,
16/06/2025,Roscommon University Hospital,,,,,2,,
16/06/2025,Sligo University Hospital,7,8,15,12,23,,
16/06/2025,HSE West and North West Total,29,36,65,63,111,14,0
16/06/2025,National Total,164,108,272,306,376,44,1
17/06/2025,Beaumont Hospital,3,0,3,6,15,,
17/06/2025,Cavan General Hospital,4,0,4,4,2,,
17/06/2025,Connolly Hospital,0,0,0,0,6,,
17/06/2025,Louth County Hospital,,,,,0,,
17/06/2025,Mater Misericordiae University Hospital,21,0,21,25,10,,
17/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
17/06/2025,Our Lady of Lourdes Hospital,12,0,12,31,11,,
17/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
17/06/2025,HSE Dublin and North East Total,40,0,40,66,44,0,0
17/06/2025,CHI at Crumlin,0,0,0,0,5,,
17/06/2025,CHI at Tallaght,0,1,1,0,0,,
17/06/2025,CHI at Temple Street,3,0,3,0,3,,
17/06/2025,MRH Mullingar,6,3,9,11,2,,
17/06/2025,MRH Portlaoise,2,0,2,0,5,,
17/06/2025,MRH Tullamore,0,0,0,30,9,,
17/06/2025,Naas General Hospital,8,2,10,9,8,1,
17/06/2025,St. James's Hospital,6,0,6,0,20,,
17/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
17/06/2025,Tallaght University Hospital,18,5,23,24,7,9,
17/06/2025,HSE Dublin and Midlands Total,43,11,54,74,60,10,0
17/06/2025,National Rehabilitation Hospital,,,,,11,,
17/06/2025,St. Columcille's Hospital,,,,,3,,
17/06/2025,St Luke's General Hospital Kilkenny,4,5,9,8,7,,
17/06/2025,St. Michael's Hospital,,,,,6,,
17/06/2025,St. Vincent's University Hospital,19,0,19,22,14,,
17/06/2025,Tipperary University Hospital,2,0,2,4,7,,
17/06/2025,UH Waterford,0,0,0,0,20,,
17/06/2025,Wexford General Hospital,0,3,3,17,9,,
17/06/2025,HSE Dublin and South East Total,25,8,33,51,77,0,0
17/06/2025,Bantry General Hospital,,,,,9,,
17/06/2025,Cork University Hospital,13,1,14,15,20,2,
17/06/2025,Mallow General Hospital,,,,,3,,
17/06/2025,Mercy University Hospital,7,0,7,16,16,1,
17/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
17/06/2025,UH Kerry,23,6,29,10,14,4,
17/06/2025,HSE South West Total,43,7,50,41,63,7,0
17/06/2025,Ennis Hospital,,,,,5,,
17/06/2025,Nenagh Hospital,,,,,4,,
17/06/2025,St. John's Hospital Limerick,,,,,8,,
17/06/2025,UH Limerick,10,37,47,11,4,5,
17/06/2025,HSE Mid West Total,10,37,47,11,21,5,0
17/06/2025,Galway University Hospital,24,16,40,28,47,4,1
17/06/2025,Letterkenny University Hospital,10,6,16,9,27,3,
17/06/2025,Mayo University Hospital,7,11,18,9,11,6,
17/06/2025,Portiuncula University Hospital,0,0,0,0,2,,
17/06/2025,Roscommon University Hospital,,,,,2,,
17/06/2025,Sligo University Hospital,14,12,26,12,23,4,
17/06/2025,HSE West and North West Total,55,45,100,58,112,17,1
17/06/2025,National Total,216,108,324,301,377,39,1
18/06/2025,Beaumont Hospital,9,0,9,9,14,,
18/06/2025,Cavan General Hospital,1,0,1,1,2,,
18/06/2025,Connolly Hospital,0,0,0,0,6,,
18/06/2025,Louth County Hospital,,,,,0,,
18/06/2025,Mater Misericordiae University Hospital,5,0,5,26,10,,
18/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
18/06/2025,Our Lady of Lourdes Hospital,7,0,7,32,12,,
18/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
18/06/2025,HSE Dublin and North East Total,22,0,22,68,44,0,0
18/06/2025,CHI at Crumlin,4,0,4,0,5,,
18/06/2025,CHI at Tallaght,0,0,0,0,0,,
18/06/2025,CHI at Temple Street,2,0,2,0,2,,
18/06/2025,MRH Mullingar,2,0,2,6,2,,
18/06/2025,MRH Portlaoise,0,0,0,0,4,,
18/06/2025,MRH Tullamore,0,0,0,28,9,,
18/06/2025,Naas General Hospital,18,6,24,6,8,2,1
18/06/2025,St. James's Hospital,4,0,4,0,20,,
18/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
18/06/2025,Tallaght University Hospital,11,7,18,23,6,10,
18/06/2025,HSE Dublin and Midlands Total,41,13,54,63,57,12,1
18/06/2025,National Rehabilitation Hospital,,,,,9,,
18/06/2025,St. Columcille's Hospital,,,,,3,,
18/06/2025,St Luke's General Hospital Kilkenny,4,3,7,7,10,,
18/06/2025,St. Michael's Hospital,,,,,6,,
18/06/2025,St. Vincent's University Hospital,15,0,15,22,15,,
18/06/2025,Tipperary University Hospital,3,0,3,4,7,2,
18/06/2025,UH Waterford,0,0,0,0,18,,
18/06/2025,Wexford General Hospital,2,1,3,18,7,,
18/06/2025,HSE Dublin and South East Total,24,4,28,51,75,2,0
18/06/2025,Bantry General Hospital,,,,,8,,
18/06/2025,Cork University Hospital,7,0,7,13,20,,
18/06/2025,Mallow General Hospital,,,,,3,,
18/06/2025,Mercy University Hospital,2,2,4,8,20,,
18/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
18/06/2025,UH Kerry,12,0,12,10,14,1,
18/06/2025,HSE South West Total,21,2,23,31,66,1,0
18/06/2025,Ennis Hospital,,,,,3,,
18/06/2025,Nenagh Hospital,,,,,4,,
18/06/2025,St. John's Hospital Limerick,,,,,8,,
18/06/2025,UH Limerick,14,35,49,1,4,10,
18/06/2025,HSE Mid West Total,14,35,49,1,19,10,0
18/06/2025,Galway University Hospital,21,14,35,30,58,6,
18/06/2025,Letterkenny University Hospital,6,3,9,4,35,2,
18/06/2025,Mayo University Hospital,5,6,11,7,10,6,
18/06/2025,Portiuncula University Hospital,0,0,0,0,3,,
18/06/2025,Roscommon University Hospital,,,,,2,,
18/06/2025,Sligo University Hospital,11,6,17,12,23,3,
18/06/2025,HSE West and North West Total,43,29,72,53,131,17,0
18/06/2025,National Total,165,83,248,267,392,42,1
19/06/2025,Beaumont Hospital,4,0,4,14,15,,
19/06/2025,Cavan General Hospital,1,0,1,2,2,,
19/06/2025,Connolly Hospital,0,0,0,0,6,,
19/06/2025,Louth County Hospital,,,,,0,,
19/06/2025,Mater Misericordiae University Hospital,12,0,12,26,10,,
19/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
19/06/2025,Our Lady of Lourdes Hospital,10,0,10,28,7,,
19/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
19/06/2025,HSE Dublin and North East Total,27,0,27,70,40,0,0
19/06/2025,CHI at Crumlin,4,0,4,0,5,,
19/06/2025,CHI at Tallaght,0,0,0,0,0,,
19/06/2025,CHI at Temple Street,4,0,4,0,2,,
19/06/2025,MRH Mullingar,2,0,2,10,2,,
19/06/2025,MRH Portlaoise,0,0,0,0,4,,
19/06/2025,MRH Tullamore,0,0,0,31,9,,
19/06/2025,Naas General Hospital,14,4,18,6,8,4,
19/06/2025,St. James's Hospital,13,0,13,3,21,,
19/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
19/06/2025,Tallaght University Hospital,19,8,27,22,6,9,
19/06/2025,HSE Dublin and Midlands Total,56,12,68,72,58,13,0
19/06/2025,National Rehabilitation Hospital,,,,,9,,
19/06/2025,St. Columcille's Hospital,,,,,3,,
19/06/2025,St Luke's General Hospital Kilkenny,5,4,9,7,10,,
19/06/2025,St. Michael's Hospital,,,,,6,,
19/06/2025,St. Vincent's University Hospital,7,0,7,22,12,,
19/06/2025,Tipperary University Hospital,6,0,6,3,8,1,
19/06/2025,UH Waterford,0,0,0,0,16,,
19/06/2025,Wexford General Hospital,0,2,2,12,7,,
19/06/2025,HSE Dublin and South East Total,18,6,24,44,71,1,0
19/06/2025,Bantry General Hospital,,,,,7,,
19/06/2025,Cork University Hospital,6,2,8,15,19,,
19/06/2025,Mallow General Hospital,,,,,3,,
19/06/2025,Mercy University Hospital,8,3,11,17,18,1,
19/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
19/06/2025,UH Kerry,5,0,5,9,14,,
19/06/2025,HSE South West Total,19,5,24,41,62,1,0
19/06/2025,Ennis Hospital,,,,,4,,
19/06/2025,Nenagh Hospital,,,,,4,,
19/06/2025,St. John's Hospital Limerick,,,,,8,,
19/06/2025,UH Limerick,9,36,45,2,4,9,
19/06/2025,HSE Mid West Total,9,36,45,2,20,9,0
19/06/2025,Galway University Hospital,23,10,33,22,54,2,
19/06/2025,Letterkenny University Hospital,9,4,13,8,32,4,
19/06/2025,Mayo University Hospital,1,3,4,5,10,1,
19/06/2025,Portiuncula University Hospital,0,0,0,0,3,,
19/06/2025,Roscommon University Hospital,,,,,2,,
19/06/2025,Sligo University Hospital,9,4,13,11,23,3,
19/06/2025,HSE West and North West Total,42,21,63,46,124,10,0
19/06/2025,National Total,171,80,251,275,375,34,0
20/06/2025,Beaumont Hospital,24,0,24,23,14,,
20/06/2025,Cavan General Hospital,1,0,1,6,2,,
20/06/2025,Connolly Hospital,0,0,0,0,6,,
20/06/2025,Louth County Hospital,,,,,0,,
20/06/2025,Mater Misericordiae University Hospital,4,0,4,12,10,,
20/06/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
20/06/2025,Our Lady of Lourdes Hospital,10,0,10,29,5,,
20/06/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
20/06/2025,HSE Dublin and North East Total,39,0,39,70,37,0,0
20/06/2025,CHI at Crumlin,1,0,1,0,5,,
20/06/2025,CHI at Tallaght,0,0,0,0,0,,
20/06/2025,CHI at Temple Street,6,0,6,0,2,,
20/06/2025,MRH Mullingar,5,0,5,10,2,,
20/06/2025,MRH Portlaoise,0,0,0,0,3,,
20/06/2025,MRH Tullamore,0,0,0,21,10,,
20/06/2025,Naas General Hospital,8,0,8,0,10,4,
20/06/2025,St. James's Hospital,12,0,12,4,21,,
20/06/2025,St. Luke's Radiation Oncology Network,,,,,1,,
20/06/2025,Tallaght University Hospital,21,7,28,24,6,5,
20/06/2025,HSE Dublin and Midlands Total,53,7,60,59,60,9,0
20/06/2025,National Rehabilitation Hospital,,,,,10,,
20/06/2025,St. Columcille's Hospital,,,,,3,,
20/06/2025,St Luke's General Hospital Kilkenny,7,4,11,7,10,,
20/06/2025,St. Michael's Hospital,,,,,6,,
20/06/2025,St. Vincent's University Hospital,8,0,8,22,12,,
20/06/2025,Tipperary University Hospital,0,0,0,0,10,,
20/06/2025,UH Waterford,0,0,0,0,12,,
20/06/2025,Wexford General Hospital,3,4,7,15,8,1,
20/06/2025,HSE Dublin and South East Total,18,8,26,44,71,1,0
20/06/2025,Bantry General Hospital,,,,,7,,
20/06/2025,Cork University Hospital,8,3,11,15,22,,
20/06/2025,Mallow General Hospital,,,,,3,,
20/06/2025,Mercy University Hospital,5,1,6,16,17,,
20/06/2025,South Infirmary Victoria University Hospital,,,,,1,,
20/06/2025,UH Kerry,3,0,3,9,21,,
